,0.62379638,,,,,,1775247101,,,,21294.91403,30851.26697,,95199.73226
2019/10/16 21:12,0.251,0.501,98.747,0.501,0,0,1718202368,91766784,3144351744,3435601920,3148,1745,0,40960
2019/10/16 21:12,0.501,0.251,99.248,0,0,0,1718329344,91766784,3144351744,3435474944,4217,1977,0,0
2019/10/16 21:12,0.251,0.251,99.497,0,0,0,1718329344,91766784,3144351744,3435474944,3538,2126,0,8192
2019/10/16 21:12,0.752,0.251,98.997,0,0,0,1718329344,91766784,3144351744,3435474944,3130,1761,0,16384
2019/10/16 21:12,0.251,0.251,99.497,0,0,0,1718329344,91766784,3144351744,3435474944,4217,1977,0,0
2019/10/16 21:12,1.003,0.501,97.995,0.501,0,0,1718325248,91766784,3144355840,3435474944,25887,14548,0,286720
2019/10/16 21:12,0.504,0,99.496,0,0,0,1718312960,91766784,3144368128,3435474944,4638,2958,0,8192
2019/10/16 21:12,8.02,1.003,90.476,0.251,0,0.251,1745813504,91766784,3144384512,3407958016,25526,665334,0,172032
2019/10/16 21:12,0.501,0.251,99.248,0,0,0,1747910656,91766784,3144384512,3405860864,1490,825,0,32768
2019/10/16 21:12,0.505,0,99.495,0,0,0,1747775488,91766784,3144392704,3405987840,4502,3058,0,0
2019/10/16 21:12,0.752,0.501,98.246,0.501,0,0,1747775488,91766784,3144392704,3405987840,6771,4639,0,98304
2019/10/16 21:12,0.503,0,99.497,0,0,0,1747914752,91766784,3144396800,3405844480,5402,2987,0,16384
2019/10/16 21:12,1.005,0.503,98.492,0,0,0,1749250048,91766784,3144404992,3404500992,6393,5148,0,0
2019/10/16 21:12,0.251,0.251,99.497,0,0,0,1749504000,91766784,3144404992,3404247040,6404,6861,0,10641408
2019/10/16 21:12,0.251,0.251,99.497,0,0,0,1748201472,91766784,3144404992,3405549568,2579,1653,0,0
2019/10/16 21:12,0.503,0.251,99.246,0,0,0,1748201472,91766784,3144404992,3405549568,4490,5883,0,0
2019/10/16 21:13,0.251,0.251,98.995,0.503,0,0,1748197376,91766784,3144409088,3405549568,4210,1961,0,221184
2019/10/16 21:13,0.5,0.5,99,0,0,0,1748148224,91766784,3144409088,3405598720,3710,2232,0,0
2019/10/16 21:13,0.252,0,99.748,0,0,0,1748021248,91766784,3144409088,3405725696,4545,2725,0,188416
2019/10/16 21:13,0.251,0.251,99.497,0,0,0,1748017152,91766784,3144413184,3405725696,5403,2398,0,0
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1747849216,91766784,3144413184,3405893632,2579,1916,0,0
2019/10/16 21:13,0.251,0.251,99.246,0.251,0,0,1747832832,91766784,3144413184,3405910016,3141,1765,0,98304
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1747689472,91766784,3144413184,3406053376,3898,2000,0,0
2019/10/16 21:13,1.25,0.25,98.25,0.25,0,0,1747546112,91766784,3144429568,3406180352,26709,15182,0,245760
2019/10/16 21:13,0.503,0.251,99.246,0,0,0,1747546112,91766784,3144429568,3406180352,3713,2392,0,8192
2019/10/16 21:13,4.293,1.01,94.697,0,0,0,1775493120,91766784,3144437760,3378225152,26124,659974,0,172032
2019/10/16 21:13,0.251,0.251,99.497,0,0,0,1775476736,91766784,3144454144,3378225152,5191,11753,0,0
2019/10/16 21:13,0.501,0,98.997,0.251,0,0.251,1775476736,91766784,3144454144,3378225152,2034,918,0,57344
2019/10/16 21:13,0.253,0.253,99.495,0,0,0,1775349760,91766784,3144454144,3378352128,6908,4923,0,212992
2019/10/16 21:13,0.75,0.5,98.75,0,0,0,1775349760,91766784,3144454144,3378352128,7574,4427,0,40960
2019/10/16 21:13,1.511,0,98.489,0,0,0,1775489024,91766784,3144458240,3378208768,4744,3664,0,0
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1775497216,91766784,3144466432,3378192384,7099,7677,0,0
2019/10/16 21:13,0,0.253,99.242,0.505,0,0,1775497216,91766784,3144466432,3378192384,2936,2267,0,49152
2019/10/16 21:13,0.501,0.501,98.997,0,0,0,1775497216,91766784,3144466432,3378192384,4147,4293,0,16384
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1775497216,91766784,3144466432,3378192384,5091,6669,0,0
2019/10/16 21:13,0.252,0.252,99.496,0,0,0,1775480832,91766784,3144466432,3378208768,2635,1703,0,0
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1775321088,91766784,3144466432,3378368512,3311,1943,0,0
2019/10/16 21:13,0.251,0.251,98.492,1.005,0,0,1775321088,91766784,3144466432,3378368512,4509,2101,0,49152
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1775321088,91766784,3144466432,3378368512,3619,2600,0,57344
2019/10/16 21:13,0.251,0,99.749,0,0,0,1775316992,91766784,3144470528,3378368512,3904,2187,0,0
2019/10/16 21:13,0.251,0.501,99.248,0,0,0,1775300608,91766784,3144470528,3378384896,7253,7029,0,0
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1775157248,91766784,3144470528,3378528256,2719,1723,0,0
2019/10/16 21:13,0.252,0,99.748,0,0,0,1775157248,91766784,3144470528,3378528256,3113,1745,0,0
2019/10/16 21:13,0.251,0.251,98.744,0.754,0,0,1775030272,91766784,3144470528,3378655232,5170,2638,0,90112
2019/10/16 21:13,0.752,0.251,98.997,0,0,0,1775013888,91766784,3144470528,3378671616,2569,1653,0,0
2019/10/16 21:13,0.251,0.251,99.497,0,0,0,1774993408,91766784,3144474624,3378688000,3113,1745,0,0
2019/10/16 21:13,1,0.25,98.5,0.25,0,0,1774993408,91766784,3144474624,3378688000,26471,14555,0,221184
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1774854144,91766784,3144486912,3378814976,3367,1906,0,16384
2019/10/16 21:13,0.503,0.251,98.492,0.754,0,0,1774850048,91766784,3144491008,3378814976,2667,1279,0,262144
2019/10/16 21:13,7.342,1.013,91.646,0,0,0,1784193024,91766784,3144507392,3369455616,34560,673260,0,163840
2019/10/16 21:13,0.25,0.5,99.25,0,0,0,1784061952,91766784,3144511488,3369582592,1622,891,0,0
2019/10/16 21:13,0.252,0,99.748,0,0,0,1784061952,91766784,3144511488,3369582592,5240,4166,0,0
2019/10/16 21:13,0.503,0.251,99.246,0,0,0,1784184832,91766784,3144515584,3369455616,8577,4315,0,49152
2019/10/16 21:13,0.501,0.501,98.997,0,0,0,1784336384,91766784,3144523776,3369295872,4214,3374,0,0
2019/10/16 21:13,0.251,0.251,98.744,0.754,0,0,1784336384,91766784,3144523776,3369295872,6574,7951,0,65536
2019/10/16 21:13,0.251,0.501,99.248,0,0,0,1784336384,91766784,3144523776,3369295872,4390,2659,0,0
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1784336384,91766784,3144523776,3369295872,3669,4211,0,0
2019/10/16 21:13,0.251,0.251,99.497,0,0,0,1784332288,91766784,3144527872,3369295872,3958,6394,0,0
2019/10/16 21:13,0.5,0.25,99.25,0,0,0,1784332288,91766784,3144527872,3369295872,4200,1962,0,8192
2019/10/16 21:13,0,0.251,98.241,1.508,0,0,1784029184,91766784,3144527872,3369598976,2833,1916,0,40960
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1784029184,91766784,3144527872,3369598976,3512,1968,0,0
2019/10/16 21:13,0.252,0.252,99.496,0,0,0,1784029184,91766784,3144527872,3369598976,5632,2900,0,16384
2019/10/16 21:13,0.501,0.251,99.248,0,0,0,1784029184,91766784,3144527872,3369598976,2780,1978,0,0
2019/10/16 21:13,0.756,0.252,98.992,0,0,0,1783992320,91766784,3144531968,3369631744,5586,6901,0,73728
2019/10/16 21:13,0.251,0.251,99.497,0,0,0,1783992320,91766784,3144531968,3369631744,4930,2164,0,0
2019/10/16 21:13,0.251,0.251,98.997,0.501,0,0,1783992320,91766784,3144531968,3369631744,2569,1636,0,57344
2019/10/16 21:13,0.252,0,99.748,0,0,0,1783992320,91766784,3144531968,3369631744,4085,2438,0,8192
2019/10/16 21:13,0.25,0.5,99.25,0,0,0,1783992320,91766784,3144531968,3369631744,4200,1978,0,0
2019/10/16 21:13,0.252,0,99.748,0,0,0,1783984128,91766784,3144531968,3369639936,2569,1636,0,32768
2019/10/16 21:13,1.508,0.251,98.241,0,0,0,1783984128,91766784,3144548352,3369623552,26301,14608,0,229376
2019/10/16 21:13,0.251,0.251,98.744,0.503,0,0.251,1783980032,91766784,3144552448,3369623552,4778,2176,0,65536
2019/10/16 21:13,6.015,1.003,92.732,0.251,0,0,1784422400,91766784,3144556544,3369177088,29514,661737,0,172032
2019/10/16 21:13,0.253,0,99.747,0,0,0,1784397824,91766784,3144572928,3369185280,6316,12607,0,0
2019/10/16 21:13,0.5,0.5,99,0,0,0,1784270848,91766784,3144572928,3369312256,4795,2282,0,0
2019/10/16 21:13,0.503,0,99.497,0,0,0,1784270848,91766784,3144572928,3369312256,3154,3082,0,0
2019/10/16 21:13,0.504,0.252,99.244,0,0,0,1784143872,91766784,3144572928,3369439232,8183,4477,0,40960
2019/10/16 21:14,1.759,0.503,97.236,0.503,0,0,1784459264,91766784,3144585216,3369111552,9421,6464,0,114688
2019/10/16 21:14,0.251,0.251,99.497,0,0,0,1784459264,91766784,3144585216,3369111552,5468,7251,0,0
2019/10/16 21:14,0.251,0.251,99.499,0,0,0,1784459264,91770880,3144581120,3369111552,3528,2343,0,212992
2019/10/16 21:14,0.501,0.251,99.248,0,0,0,1784565760,91770880,3144585216,3369000960,5847,6398,0,0
2019/10/16 21:14,0.251,0.251,99.497,0,0,0,1784561664,91770880,3144589312,3369000960,3065,4855,0,0
2019/10/16 21:14,0.501,0.251,98.997,0.251,0,0,1784545280,91770880,3144589312,3369017344,3377,2096,0,122880
2019/10/16 21:14,0.251,0,99.749,0,0,0,1784512512,91770880,3144589312,3369050112,4398,2305,0,0
2019/10/16 21:14,0.251,0.251,99.499,0,0,0,1784385536,91770880,3144589312,3369177088,4154,2790,0,24576
2019/10/16 21:14,0.501,0.251,99.248,0,0,0,1784381440,91770880,3144593408,3369177088,3147,1723,0,0
2019/10/16 21:14,0.251,0.251,99.248,0,0,0.251,1784369152,91770880,3144597504,3369185280,5973,2332,0,0
2019/10/16 21:14,0.251,0.251,99.497,0,0,0,1784352768,91770880,3144597504,3369201664,4504,6753,0,0
2019/10/16 21:14,0.251,0.251,98.997,0.501,0,0,1784315904,91770880,3144601600,3369234432,3263,1811,0,65536
2019/10/16 21:14,0.252,0,99.748,0,0,0,1784307712,91770880,3144601600,3369242624,4200,1977,0,16384
2019/10/16 21:14,0.25,0.5,99.25,0,0,0,1784307712,91770880,3144601600,3369242624,3541,2330,0,8192
2019/10/16 21:14,0,0.251,99.749,0,0,0,1784307712,91770880,3144601600,3369242624,3113,1761,0,0
2019/10/16 21:14,0.501,0.251,99.248,0,0,0,1784180736,91770880,3144601600,3369369600,11061,4727,0,81920
2019/10/16 21:14,0.754,0.251,98.744,0.251,0,0,1784172544,91770880,3144609792,3369369600,18879,11216,0,196608
2019/10/16 21:14,0.25,0.25,99.5,0,0,0,1784164352,91770880,3144617984,3369369600,3514,2002,0,40960
2019/10/16 21:14,3.291,0.506,96.203,0,0,0,1784332288,91770880,3144634368,3369185280,34753,672394,0,163840
2019/10/16 21:14,0.251,0.251,99.499,0,0,0,1784332288,91770880,3144634368,3369185280,1490,826,0,0
2019/10/16 21:14,0.5,0.25,99.25,0,0,0,1784332288,91770880,3144634368,3369185280,5372,4232,0,0
2019/10/16 21:14,0.251,0.501,98.747,0.501,0,0,1784332288,91770880,3144634368,3369185280,9154,4788,0,90112
2019/10/16 21:14,0.503,0.251,99.246,0,0,0,1784471552,91770880,3144638464,3369041920,3196,1951,0,139264
2019/10/16 21:14,0.752,0.251,98.997,0,0,0,1784352768,91770880,3144646656,3369152512,7491,9207,0,0
2019/10/16 21:14,0.251,0.251,99.497,0,0,0,1784352768,91770880,3144646656,3369152512,4567,2147,0,0
2019/10/16 21:14,0.251,0.251,99.499,0,0,0,1784352768,91770880,3144646656,3369152512,3669,4770,0,0
2019/10/16 21:14,0.503,0.251,98.995,0.251,0,0,1784352768,91770880,3144646656,3369152512,3958,6380,0,32768
2019/10/16 21:14,1.253,0.251,98.496,0,0,0,1784352768,91770880,3144646656,3369152512,4200,1977,0,8192
2019/10/16 21:14,0.503,0.251,99.246,0,0,0,1784176640,91770880,3144646656,3369328640,2833,1917,0,0
2019/10/16 21:14,0.252,0,99.748,0,0,0,1784303616,91770880,3144646656,3369201664,3113,1745,0,0
2019/10/16 21:14,0.251,0.251,99.499,0,0,0,1784303616,91770880,3144646656,3369201664,6030,3105,0,16384
2019/10/16 21:14,0.251,0.503,99.246,0,0,0,1784299520,91770880,3144650752,3369201664,2675,1874,0,0
2019/10/16 21:14,0.501,0.251,98.747,0.501,0,0,1784283136,91770880,3144650752,3369218048,5520,6769,0,212992
2019/10/16 21:14,0.251,0.251,99.248,0,0,0.251,1784266752,91770880,3144650752,3369234432,4996,2295,0,0
2019/10/16 21:14,0.251,0.251,99.499,0,0,0,1784266752,91770880,3144650752,3369234432,2569,1637,0,0
2019/10/16 21:14,0.501,0.251,99.248,0,0,0,1784139776,91770880,3144650752,3369361408,4084,2422,0,8192
2019/10/16 21:14,0.251,0.251,99.497,0,0,0,1784131584,91770880,3144650752,3369369600,4200,1977,0,0
2019/10/16 21:14,0.504,0,99.244,0.252,0,0,1784131584,91770880,3144650752,3369369600,2569,1637,0,163840
2019/10/16 21:14,0.754,0.503,98.744,0,0,0,1784119296,91770880,3144663040,3369369600,26252,14573,0,229376
2019/10/16 21:14,0.252,0.252,99.496,0,0,0,1784115200,91770880,3144667136,3369369600,4805,2060,0,8192
2019/10/16 21:14,3.75,0.75,95.25,0.25,0,0,1784647680,91770880,3144683520,3368820736,29641,661821,0,172032
2019/10/16 21:14,0.75,0.25,99,0,0,0,1784651776,91770880,3144695808,3368804352,5735,12062,0,0
2019/10/16 21:14,0.251,0.251,98.995,0.503,0,0,1784651776,91770880,3144695808,3368804352,4599,2877,0,81920
2019/10/16 21:14,0.503,0,99.497,0,0,0,1784651776,91770880,3144695808,3368804352,3943,3433,0,0
2019/10/16 21:14,0.504,0.252,99.244,0,0,0,1784778752,91770880,3144695808,3368677376,8187,4665,0,40960
2019/10/16 21:14,0.752,0.251,98.997,0,0,0,1784676352,91770880,3144704000,3368771584,5963,4001,0,0
2019/10/16 21:14,0.503,0.251,99.246,0,0,0,1784676352,91770880,3144704000,3368771584,5607,7225,0,0
2019/10/16 21:14,0.503,0.503,98.492,0.503,0,0,1784676352,91770880,3144704000,3368771584,3303,1745,0,73728
2019/10/16 21:14,0.251,0.251,99.499,0,0,0,1784803328,91770880,3144704000,3368644608,5342,5079,0,0
2019/10/16 21:14,0.501,0,99.248,0,0,0.251,1784803328,91770880,3144704000,3368644608,3414,6331,0,0
2019/10/16 21:14,0.251,0.501,99.248,0,0,0,1784786944,91770880,3144704000,3368660992,3179,1811,0,0
2019/10/16 21:14,0.251,0.251,99.497,0,0,0,1784627200,91770880,3144704000,3368820736,4398,2159,0,0
2019/10/16 21:14,0.5,0.25,98.5,0.75,0,0,1784627200,91770880,3144704000,3368820736,2569,1637,0,98304
2019/10/16 21:14,0.501,0.251,99.248,0,0,0,1784623104,91770880,3144708096,3368820736,4946,2905,0,16384
2019/10/16 21:14,0.503,0.251,99.246,0,0,0,1784619008,91770880,3144712192,3368820736,5465,2398,0,0
2019/10/16 21:14,0.5,0.25,99.25,0,0,0,1784598528,91770880,3144716288,3368837120,4462,6693,0,0
2019/10/16 21:14,0.251,0.251,99.497,0,0,0,1784471552,91770880,3144716288,3368964096,3263,1831,0,0
2019/10/16 21:14,0,0.251,99.749,0,0,0,1784471552,91770880,3144716288,3368964096,4200,1961,0,114688
2019/10/16 21:14,0.501,0.251,98.496,0.752,0,0,1784471552,91770880,3144716288,3368964096,3540,2330,0,90112
2019/10/16 21:14,0.252,0.252,99.496,0,0,0,1784471552,91770880,3144716288,3368964096,3113,1761,0,0
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1784446976,91770880,3144716288,3368988672,4200,1961,0,0
2019/10/16 21:15,1.003,0.501,98.496,0,0,0,1784057856,91770880,3144724480,3369369600,2009020,14549,0,229376
2019/10/16 21:15,1.768,0,98.232,0,0,0,1784053760,91770880,3144728576,3369369600,1319927,8066,0,188416
2019/10/16 21:15,3.266,1.005,95.729,0,0,0,1785446400,91770880,3144749056,3367956480,24560,666233,0,139264
2019/10/16 21:15,0.5,0.25,98.75,0.5,0,0,1785446400,91770880,3144749056,3367956480,1490,825,0,114688
2019/10/16 21:15,0.252,0,99.748,0,0,0,1785487360,91770880,3144749056,3367915520,5887,4606,0,0
2019/10/16 21:15,0.504,0.252,99.244,0,0,0,1785483264,91770880,3144753152,3367915520,5536,2873,0,24576
2019/10/16 21:15,0.251,0.251,99.497,0,0,0,1785614336,91770880,3144757248,3367780352,5723,3229,0,24576
2019/10/16 21:15,0.5,0.5,99,0,0,0,1785503744,91770880,3144757248,3367890944,5626,4676,0,0
2019/10/16 21:15,0.252,0.252,98.992,0.504,0,0,1785626624,91770880,3144761344,3367763968,6393,6634,0,57344
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1785622528,91770880,3144765440,3367763968,2569,1653,0,0
2019/10/16 21:15,0.501,0.251,99.248,0,0,0,1785622528,91770880,3144765440,3367763968,5058,9515,0,0
2019/10/16 21:15,0.252,0,99.748,0,0,0,1785622528,91770880,3144765440,3367763968,4266,2070,0,57344
2019/10/16 21:15,0.251,0.501,99.248,0,0,0,1785319424,91770880,3144765440,3368067072,2767,1808,0,0
2019/10/16 21:15,0.5,0.25,99.25,0,0,0,1785319424,91770880,3144765440,3368067072,3113,1745,0,0
2019/10/16 21:15,0.251,0.251,99.246,0.251,0,0,1785442304,91770880,3144769536,3367940096,6327,3214,0,65536
2019/10/16 21:15,0.501,0.251,99.248,0,0,0,1785442304,91770880,3144769536,3367940096,2807,1653,0,0
2019/10/16 21:15,0.251,0.503,99.246,0,0,0,1785425920,91770880,3144769536,3367956480,5536,5652,0,32768
2019/10/16 21:15,0.252,0,99.748,0,0,0,1785405440,91770880,3144773632,3367972864,4864,3668,0,0
2019/10/16 21:15,0.5,0.25,99.25,0,0,0,1785278464,91770880,3144773632,3368099840,2701,1703,0,0
2019/10/16 21:15,0.251,0,99.246,0.503,0,0,1785151488,91770880,3144773632,3368226816,3113,1745,0,49152
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1785278464,91770880,3144773632,3368099840,5172,2654,0,8192
2019/10/16 21:15,0.251,0.251,99.497,0,0,0,1785278464,91770880,3144773632,3368099840,2569,1653,0,24576
2019/10/16 21:15,0.756,0.252,98.992,0,0,0,1785217024,91770880,3144777728,3368157184,26566,14684,0,237568
2019/10/16 21:15,0.503,0.251,99.246,0,0,0,1785323520,91770880,3144790016,3368038400,4805,2068,0,8192
2019/10/16 21:15,4.762,0.752,93.985,0.251,0,0.251,1785491456,91770880,3144806400,3367854080,33820,671306,0,163840
2019/10/16 21:15,0.251,0.251,99.246,0.251,0,0,1785487360,91770880,3144810496,3367854080,2076,2417,0,32768
2019/10/16 21:15,0.503,0.251,99.246,0,0,0,1785487360,91770880,3144810496,3367854080,6481,3403,0,0
2019/10/16 21:15,0.501,0.251,98.997,0.251,0,0,1785487360,91770880,3144810496,3367854080,4264,3661,0,32768
2019/10/16 21:15,0.251,0.251,99.497,0,0,0,1785630720,91770880,3144810496,3367710720,6646,3610,0,16384
2019/10/16 21:15,0.752,0.251,98.997,0,0,0,1785520128,91770880,3144810496,3367821312,7109,5156,0,0
2019/10/16 21:15,0.251,0.251,99.246,0.251,0,0,1785511936,91770880,3144818688,3367821312,4762,6182,0,49152
2019/10/16 21:15,0.501,0.251,99.248,0,0,0,1785511936,91770880,3144818688,3367821312,3113,1761,0,253952
2019/10/16 21:15,0.501,0.251,99.248,0,0,0,1785638912,91770880,3144818688,3367694336,6145,9201,0,0
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1785511936,91770880,3144818688,3367821312,2569,2181,0,0
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1785208832,91770880,3144818688,3368124416,3377,2009,0,0
2019/10/16 21:15,0.252,0,99.748,0,0,0,1785335808,91770880,3144818688,3367997440,4200,1961,0,0
2019/10/16 21:15,0.251,0.251,98.995,0.503,0,0,1785335808,91770880,3144818688,3367997440,4262,2790,0,98304
2019/10/16 21:15,0.252,0,99.748,0,0,0,1785331712,91770880,3144822784,3367997440,3324,1911,0,0
2019/10/16 21:15,0.501,0.251,99.248,0,0,0,1785315328,91770880,3144822784,3368013824,7728,5920,0,0
2019/10/16 21:15,0.251,0.251,99.497,0,0,0,1785184256,91770880,3144826880,3368140800,2653,3230,0,0
2019/10/16 21:15,0.251,0,99.749,0,0,0,1785167872,91770880,3144826880,3368157184,3245,1811,0,0
2019/10/16 21:15,0.25,0.25,99,0.5,0,0,1785167872,91770880,3144826880,3368157184,4200,1961,0,90112
2019/10/16 21:15,0.251,0.251,99.497,0,0,0,1785167872,91770880,3144826880,3368157184,3540,2330,0,8192
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1785159680,91770880,3144826880,3368165376,3113,1761,0,0
2019/10/16 21:15,1.003,0.251,98.747,0,0,0,1785151488,91770880,3144835072,3368165376,27548,14772,0,229376
2019/10/16 21:15,0.252,0,99.748,0,0,0,1785143296,91770880,3144843264,3368165376,3147,1894,0,8192
2019/10/16 21:15,4.271,1.005,93.97,0.754,0,0,1795821568,91770880,3144843264,3357487104,20244,554002,0,212992
2019/10/16 21:15,2,0.25,97.5,0,0,0.25,1796046848,91770880,3144863744,3357241344,15783,118007,0,73728
2019/10/16 21:15,0.251,0.251,99.497,0,0,0,1796042752,91770880,3144867840,3357241344,1622,934,0,0
2019/10/16 21:15,0.5,0.5,99,0,0,0,1795915776,91770880,3144867840,3357368320,5240,4262,0,0
2019/10/16 21:15,0.501,0.501,98.997,0,0,0,1795915776,91770880,3144867840,3357368320,8841,4414,0,40960
2019/10/16 21:15,0.503,0,98.995,0.503,0,0,1795928064,91770880,3144871936,3357351936,3950,3203,0,106496
2019/10/16 21:15,0.252,0.252,99.496,0,0,0,1796075520,91770880,3144884224,3357192192,6397,6309,0,0
2019/10/16 21:15,0.501,0.251,99.248,0,0,0,1796075520,91770880,3144884224,3357192192,4567,3577,0,0
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1796075520,91770880,3144884224,3357192192,2569,1766,0,0
2019/10/16 21:15,0.251,0.251,99.497,0,0,0,1795948544,91770880,3144884224,3357319168,5058,8969,0,0
2019/10/16 21:15,0.251,0.251,99.499,0,0,0,1795948544,91770880,3144884224,3357319168,4266,2614,0,0
2019/10/16 21:15,0.5,0.25,98.25,1,0,0,1795899392,91770880,3144884224,3357368320,2767,1792,0,49152
2019/10/16 21:15,0.251,0,99.749,0,0,0,1795899392,91770880,3144884224,3357368320,3113,1761,0,0
2019/10/16 21:16,0.251,0.251,99.497,0,0,0,1795899392,91770880,3144884224,3357368320,5517,3007,0,16384
2019/10/16 21:16,0.252,0.252,99.496,0,0,0,1795768320,91770880,3144888320,3357495296,2780,1802,0,0
2019/10/16 21:16,0.748,0.499,98.753,0,0,0,1795768320,91770880,3144888320,3357495296,3721,2474,0,122880
2019/10/16 21:16,0.501,0.251,99.248,0,0,0,1795592192,91770880,3144888320,3357671424,5510,2263,0,0
2019/10/16 21:16,0.251,0.251,98.995,0.503,0,0,1795584000,91770880,3144888320,3357679616,2611,1636,0,81920
2019/10/16 21:16,0.5,0.25,99,0,0,0.25,1795584000,91770880,3144888320,3357679616,4084,2386,0,16384
2019/10/16 21:16,0.503,0.251,99.246,0,0,0,1795584000,91770880,3144888320,3357679616,4200,2030,0,0
2019/10/16 21:16,0.501,0.251,99.248,0,0,0,1795584000,91770880,3144888320,3357679616,2569,1636,0,98304
2019/10/16 21:16,0.758,0.253,98.99,0,0,0,1795563520,91770880,3144900608,3357687808,26324,14577,0,229376
2019/10/16 21:16,0.5,0.5,97.75,1.25,0,0,1795559424,91770880,3144904704,3357687808,4805,2060,0,81920
