,0.633443439,,,,,,1792239014,,,,6463.606335,33726.69231,,97945.13778
2019/10/16 23:40,0.251,0,99.749,0,0,0,1734885376,91779072,3334778880,3228479488,2586,1653,0,0
2019/10/16 23:40,0.752,0.251,98.997,0,0,0,1734885376,91779072,3334778880,3228479488,4081,2422,0,8192
2019/10/16 23:40,0.25,0.5,99.25,0,0,0,1734836224,91779072,3334778880,3228528640,4217,1977,0,0
2019/10/16 23:40,0.252,0,99.748,0,0,0,1734885376,91779072,3334778880,3228479488,2910,1637,0,16384
2019/10/16 23:40,0.75,0.5,97.75,1,0,0,1734873088,91779072,3334791168,3228479488,25481,14454,0,311296
2019/10/16 23:40,0.501,0.251,99.248,0,0,0,1734868992,91779072,3334795264,3228479488,4821,2069,0,8192
2019/10/16 23:40,7.519,1.253,90.977,0,0,0.251,1764466688,91779072,3334811648,3198865408,27666,667687,0,172032
2019/10/16 23:40,1,6,81.5,11.5,0,0,1765163008,91779072,3334815744,3198164992,4914,5851,0,106496
2019/10/16 23:40,0.251,0.501,88.471,10.777,0,0,1765158912,91779072,3334819840,3198164992,6842,5039,0,8192
2019/10/16 23:40,0.503,0.251,99.246,0,0,0,1765158912,91779072,3334819840,3198164992,4118,2663,0,32768
2019/10/16 23:40,0.251,0.251,99.497,0,0,0,1765171200,91779072,3334823936,3198148608,5909,3132,0,8192
2019/10/16 23:40,1.005,0.251,98.744,0,0,0,1765027840,91779072,3334832128,3198283776,7831,5788,0,0
2019/10/16 23:40,0.501,0.251,98.747,0.501,0,0,1765146624,91779072,3334832128,3198164992,3670,5324,0,65536
2019/10/16 23:40,0.5,0.25,99.25,0,0,0,1765138432,91779072,3334832128,3198173184,3123,1869,0,0
2019/10/16 23:40,0.251,0.503,99.246,0,0,0,1765138432,91779072,3334832128,3198173184,5577,6100,0,10788864
2019/10/16 23:40,0.5,0.25,99.25,0,0,0,1765261312,91779072,3334836224,3198046208,2579,1652,0,0
2019/10/16 23:40,0.752,0.752,98.496,0,0,0,1765818368,91779072,3334836224,3197489152,5300,3558,0,16384
2019/10/16 23:40,0.251,0.251,98.997,0.501,0,0,1766072320,91779072,3334836224,3197235200,5656,2208,0,237568
2019/10/16 23:40,0.503,0.251,99.246,0,0,0,1765011456,91779072,3334840320,3198291968,2613,1979,0,0
2019/10/16 23:40,0.5,0.25,99.25,0,0,0,1765011456,91779072,3334840320,3198291968,3703,2124,0,16384
2019/10/16 23:40,1,0.5,98.5,0,0,0,1764995072,91779072,3334840320,3198308352,4228,1997,0,0
2019/10/16 23:40,0.501,0.251,99.248,0,0,0,1764724736,91779072,3334840320,3198578688,2687,1811,0,0
2019/10/16 23:40,0.758,0.253,98.99,0,0,0,1764708352,91779072,3334856704,3198578688,26685,15193,0,237568
2019/10/16 23:40,0.5,0.5,98.5,0.5,0,0,1764691968,91779072,3334856704,3198595072,4788,2210,0,147456
2019/10/16 23:40,4.5,1,94,0.25,0,0.25,1792241664,91779072,3334856704,3171045376,24492,659887,0,196608
2019/10/16 23:40,0.503,0.251,99.246,0,0,0,1792212992,91779072,3334877184,3171053568,5735,12061,0,0
2019/10/16 23:40,0.501,0.251,99.248,0,0,0,1792225280,91779072,3334881280,3171037184,3163,1307,0,0
2019/10/16 23:40,0.503,0.251,99.246,0,0,0,1792225280,91779072,3334881280,3171037184,4696,4194,0,0
2019/10/16 23:40,0.503,0.251,98.744,0.503,0,0,1792077824,91779072,3334885376,3171180544,8633,4546,0,131072
2019/10/16 23:40,0.501,0.251,99.248,0,0,0,1792098304,91779072,3334889472,3171155968,5039,3446,0,24576
2019/10/16 23:40,0.501,0.251,99.248,0,0,0,1792221184,91779072,3334893568,3171028992,5385,5661,0,0
2019/10/16 23:40,0.503,0,99.497,0,0,0,1792086016,91779072,3334893568,3171164160,3479,3358,0,0
2019/10/16 23:41,1.005,0.251,98.744,0,0,0,1792249856,91779072,3334897664,3170996224,7106,6388,0,49152
2019/10/16 23:41,0.25,0.5,99.25,0,0,0,1792249856,91779072,3334897664,3170996224,3394,6302,0,0
2019/10/16 23:41,0.5,0.25,98.5,0.75,0,0,1792233472,91779072,3334897664,3171012608,3179,1811,0,319488
2019/10/16 23:41,0.501,0,99.499,0,0,0,1792200704,91779072,3334897664,3171045376,4398,2242,0,0
2019/10/16 23:41,0.5,0.25,99.25,0,0,0,1792057344,91779072,3334897664,3171188736,4249,2150,0,16384
2019/10/16 23:41,0.503,0,99.497,0,0,0,1792053248,91779072,3334901760,3171188736,3531,2751,0,0
2019/10/16 23:41,0.5,0.5,99,0,0,0,1792049152,91779072,3334905856,3171188736,5973,2740,0,0
2019/10/16 23:41,0.251,0.251,98.995,0.503,0,0,1791881216,91779072,3334905856,3171356672,4462,6691,0,49152
2019/10/16 23:41,0.251,0.251,99.499,0,0,0,1791881216,91779072,3334905856,3171356672,3263,1847,0,0
2019/10/16 23:41,0.5,0.25,99.25,0,0,0,1791881216,91779072,3334905856,3171356672,4200,1961,0,0
2019/10/16 23:41,0.251,0.251,99.499,0,0,0,1791737856,91779072,3334905856,3171500032,3540,2314,0,8192
2019/10/16 23:41,0.251,0.251,99.248,0,0,0.251,1791721472,91779072,3334905856,3171516416,3113,1761,0,0
2019/10/16 23:41,0.251,0.251,98.995,0.503,0,0,1791721472,91779072,3334905856,3171516416,4200,1961,0,253952
2019/10/16 23:41,1.25,0.5,98.25,0,0,0,1791582208,91779072,3334918144,3171643392,25533,14351,0,237568
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1791578112,91779072,3334922240,3171643392,3718,1852,0,8192
2019/10/16 23:41,7.769,1.003,90.977,0.251,0,0,1800781824,91779072,3334934528,3162427392,31184,663190,0,163840
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1800921088,91779072,3334938624,3162284032,4449,10824,0,0
2019/10/16 23:41,0.252,0.252,99.244,0.252,0,0,1800916992,91779072,3334942720,3162284032,3642,1958,0,139264
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1800916992,91779072,3334942720,3162284032,5563,4232,0,0
2019/10/16 23:41,0.5,0.25,99,0.25,0,0,1800933376,91779072,3334942720,3162267648,7503,4194,0,49152
2019/10/16 23:41,0.503,0,99.497,0,0,0,1801064448,91779072,3334955008,3162124288,4744,3664,0,0
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1801064448,91779072,3334955008,3162124288,5272,3365,0,0
2019/10/16 23:41,0.251,0.251,99.499,0,0,0,1801064448,91779072,3334955008,3162124288,2936,1637,0,40960
2019/10/16 23:41,0.252,0,99.496,0.252,0,0,1800937472,91779072,3334955008,3162251264,4213,4878,0,40960
2019/10/16 23:41,0.251,0.251,99.499,0,0,0,1800937472,91779072,3334955008,3162251264,5045,6614,0,0
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1800904704,91779072,3334955008,3162284032,2701,1835,0,0
2019/10/16 23:41,0.25,0.5,99.25,0,0,0,1800880128,91779072,3334955008,3162308608,3245,1811,0,0
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1800880128,91779072,3334955008,3162308608,4872,2059,0,40960
2019/10/16 23:41,0.5,0.25,99.25,0,0,0,1800876032,91779072,3334959104,3162308608,3349,2600,0,8192
2019/10/16 23:41,0.503,0.251,98.241,1.005,0,0,1800749056,91779072,3334959104,3162435584,3769,2229,0,49152
2019/10/16 23:41,1.253,0.251,98.496,0,0,0,1800699904,91779072,3334967296,3162476544,5474,2642,0,0
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1800699904,91779072,3334967296,3162476544,2587,1657,0,0
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1800699904,91779072,3334967296,3162476544,3113,1745,0,8192
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1800826880,91779072,3334967296,3162349568,5170,2654,0,8192
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1800699904,91779072,3334967296,3162476544,2569,1653,0,0
2019/10/16 23:41,0.503,0.251,98.995,0.251,0,0,1800699904,91779072,3334967296,3162476544,3756,2651,0,98304
2019/10/16 23:41,0.754,0.251,98.744,0.251,0,0,1800687616,91779072,3334979584,3162476544,27417,13979,0,221184
2019/10/16 23:41,4.523,1.005,94.221,0,0,0.251,1800830976,91779072,3334979584,3162333184,29306,661803,0,303104
2019/10/16 23:41,0.75,0.25,99,0,0,0,1801101312,91779072,3335004160,3162038272,5735,12063,0,0
2019/10/16 23:41,0.503,0.251,99.246,0,0,0,1800974336,91779072,3335004160,3162165248,4455,2459,0,0
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1800974336,91779072,3335004160,3162165248,3943,3419,0,0
2019/10/16 23:41,0.752,0.251,98.496,0.501,0,0,1800974336,91779072,3335004160,3162165248,7854,4294,0,81920
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1800986624,91779072,3335008256,3162148864,5221,2706,0,196608
2019/10/16 23:41,0.501,0.501,98.997,0,0,0,1800998912,91779072,3335012352,3162132480,6577,8543,0,0
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1800998912,91779072,3335012352,3162132480,3479,1875,0,0
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1800871936,91779072,3335012352,3162259456,6211,9187,0,0
2019/10/16 23:41,0.501,0.251,98.997,0.251,0,0,1800871936,91779072,3335012352,3162259456,2569,2181,0,98304
2019/10/16 23:41,0.252,0,99.748,0,0,0,1800855552,91779072,3335012352,3162275840,3179,1827,0,49152
2019/10/16 23:41,0.5,0.5,99,0,0,0,1800822784,91779072,3335012352,3162308608,3561,1711,0,0
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1800790016,91779072,3335012352,3162341376,4073,2693,0,16384
2019/10/16 23:41,0.251,0.251,99.497,0,0,0,1800691712,91779072,3335016448,3162435584,3808,1850,0,0
2019/10/16 23:41,0,0.252,99.748,0,0,0,1800683520,91779072,3335024640,3162435584,5394,2383,0,0
2019/10/16 23:41,0.752,0.251,98.747,0.251,0,0,1800667136,91779072,3335024640,3162451968,4396,6558,0,90112
2019/10/16 23:41,0.501,0,99.499,0,0,0,1800650752,91779072,3335024640,3162468352,3329,1979,0,0
2019/10/16 23:41,0.501,1.003,98.496,0,0,0,1801560064,91779072,3335028736,3161554944,4200,1962,0,0
2019/10/16 23:41,0.504,0.252,99.244,0,0,0,1801560064,91779072,3335028736,3161554944,3541,2313,0,8192
2019/10/16 23:41,0.501,0.251,99.248,0,0,0,1801433088,91779072,3335028736,3161681920,3113,1761,0,0
2019/10/16 23:41,0.251,0.251,99.248,0.251,0,0,1801433088,91779072,3335028736,3161681920,4779,2853,0,98304
2019/10/16 23:41,0.754,0.251,98.744,0.251,0,0,1801420800,91779072,3335041024,3161681920,25199,13569,0,221184
2019/10/16 23:41,0.251,0.251,99.499,0,0,0,1801420800,91779072,3335041024,3161681920,3718,1852,0,8192
2019/10/16 23:42,3.283,0.758,95.96,0,0,0,1801707520,91779072,3335065600,3161370624,34407,673382,0,172032
2019/10/16 23:42,0.252,0,99.748,0,0,0,1801707520,91779072,3335065600,3161370624,1490,825,0,0
2019/10/16 23:42,0.501,0.251,98.496,0.501,0,0.251,1801707520,91779072,3335065600,3161370624,5372,4216,0,81920
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801834496,91779072,3335065600,3161243648,8573,4563,0,40960
2019/10/16 23:42,0.501,0.251,99.248,0,0,0,1801695232,91779072,3335069696,3161378816,3238,1984,0,0
2019/10/16 23:42,0.503,0.251,99.246,0,0,0,1801703424,91779072,3335077888,3161362432,7491,7654,0,0
2019/10/16 23:42,0.251,0,99.749,0,0,0,1801576448,91779072,3335077888,3161489408,4567,3575,0,0
2019/10/16 23:42,0.503,0.251,99.246,0,0,0,1801576448,91779072,3335077888,3161489408,3603,4211,0,0
2019/10/16 23:42,0.249,0.499,98.753,0.499,0,0,1801576448,91779072,3335077888,3161489408,4024,6658,0,32768
2019/10/16 23:42,0.252,0,99.748,0,0,0,1801576448,91779072,3335077888,3161489408,4200,2499,0,0
2019/10/16 23:42,0.501,0.501,98.997,0,0,0,1801400320,91779072,3335077888,3161665536,2833,1900,0,0
2019/10/16 23:42,0.251,0.251,99.499,0,0,0,1801400320,91779072,3335077888,3161665536,4593,2909,0,16384
2019/10/16 23:42,0.501,0.251,99.248,0,0,0,1801400320,91779072,3335077888,3161665536,5645,2166,0,253952
2019/10/16 23:42,0.251,0,99.749,0,0,0,1801396224,91779072,3335081984,3161665536,2603,1979,0,0
2019/10/16 23:42,0.501,0.251,98.747,0.501,0,0,1801371648,91779072,3335081984,3161690112,3693,2124,0,90112
2019/10/16 23:42,0.252,0,99.748,0,0,0,1801228288,91779072,3335081984,3161833472,4416,2195,0,0
2019/10/16 23:42,0.498,0.498,99.005,0,0,0,1801228288,91779072,3335081984,3161833472,2569,1637,0,0
2019/10/16 23:42,0.501,0.251,99.248,0,0,0,1801228288,91779072,3335081984,3161833472,4084,2422,0,8192
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801084928,91779072,3335081984,3161976832,4200,1977,0,0
2019/10/16 23:42,0.253,0,99.495,0.253,0,0,1801076736,91779072,3335081984,3161985024,3213,2542,0,57344
2019/10/16 23:42,1,0.25,98.5,0.25,0,0,1801064448,91779072,3335094272,3161985024,25373,13592,0,229376
2019/10/16 23:42,4.261,0.501,94.987,0,0,0.251,1801486336,91779072,3335102464,3161554944,31261,662680,0,172032
2019/10/16 23:42,0.503,0.251,99.246,0,0,0,1801363456,91779072,3335114752,3161665536,5191,11751,0,90112
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801363456,91779072,3335114752,3161665536,3510,1908,0,0
2019/10/16 23:42,0.501,0,99.499,0,0,0,1801363456,91779072,3335114752,3161665536,5432,4072,0,0
2019/10/16 23:42,0.251,0.251,98.995,0.503,0,0,1801351168,91779072,3335127040,3161665536,7313,4162,0,131072
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801494528,91779072,3335127040,3161522176,4056,2393,0,0
2019/10/16 23:42,0.503,0.251,99.246,0,0,0,1801379840,91779072,3335131136,3161632768,6422,4680,0,40960
2019/10/16 23:42,0.5,0.25,99.25,0,0,0,1801379840,91779072,3335131136,3161632768,2759,1665,0,0
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801375744,91779072,3335135232,3161632768,5233,9122,0,0
2019/10/16 23:42,0.503,0.251,98.995,0.251,0,0,1801342976,91779072,3335135232,3161665536,4200,1961,0,98304
2019/10/16 23:42,0.251,0.251,99.499,0,0,0,1801232384,91779072,3335135232,3161776128,2635,1785,0,0
2019/10/16 23:42,0.25,0.25,99.5,0,0,0,1801199616,91779072,3335135232,3161808896,3311,2507,0,0
2019/10/16 23:42,0.251,0,99.499,0.251,0,0,1801072640,91779072,3335135232,3161935872,6513,3214,0,16384
2019/10/16 23:42,0.251,0.251,99.499,0,0,0,1801072640,91779072,3335135232,3161935872,2761,1803,0,0
2019/10/16 23:42,0.504,0,99.496,0,0,0,1801068544,91779072,3335139328,3161935872,3673,2021,0,0
2019/10/16 23:42,0.5,0.25,99,0.25,0,0,1801052160,91779072,3335139328,3161952256,6607,7003,0,32768
2019/10/16 23:42,0.251,0.251,99.499,0,0,0,1801035776,91779072,3335139328,3161968640,2653,1785,0,0
2019/10/16 23:42,0.251,0.251,99.499,0,0,0,1801035776,91779072,3335139328,3161968640,3113,1745,0,0
2019/10/16 23:42,0.503,0,99.497,0,0,0,1801035776,91779072,3335139328,3161968640,5213,2680,0,8192
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1800908800,91779072,3335139328,3162095616,2569,1653,0,0
2019/10/16 23:42,0.501,0.251,98.997,0.251,0,0,1800908800,91779072,3335139328,3162095616,3757,2650,0,49152
2019/10/16 23:42,0.75,0.5,98.5,0.25,0,0,1800896512,91779072,3335151616,3162095616,27381,13974,0,360448
2019/10/16 23:42,0.503,0.251,99.246,0,0,0,1801023488,91779072,3335151616,3161968640,12958,6420,0,8192
2019/10/16 23:42,4.271,0.503,94.975,0,0,0.251,1801310208,91779072,3335176192,3161657344,23012,667601,0,172032
2019/10/16 23:42,0.501,0.251,99.248,0,0,0,1801310208,91779072,3335176192,3161657344,3121,1412,0,0
2019/10/16 23:42,0.504,0.252,99.244,0,0,0,1801310208,91779072,3335176192,3161657344,4828,4107,0,0
2019/10/16 23:42,0.752,0.251,98.496,0.501,0,0,1801310208,91779072,3335176192,3161657344,6777,3309,0,245760
2019/10/16 23:42,0.752,0.501,98.747,0,0,0,1801457664,91779072,3335188480,3161497600,6690,4402,0,0
2019/10/16 23:42,0.252,0.252,99.496,0,0,0,1801457664,91779072,3335188480,3161497600,5853,6209,0,0
2019/10/16 23:42,0.501,0.251,99.248,0,0,0,1801457664,91779072,3335188480,3161497600,3480,3360,0,0
2019/10/16 23:42,0.5,0.25,99.25,0,0,0,1801457664,91779072,3335188480,3161497600,5300,4536,0,0
2019/10/16 23:42,0.251,0.251,99.246,0.251,0,0,1801457664,91779072,3335188480,3161497600,3414,6286,0,81920
2019/10/16 23:42,0.5,0.25,99.25,0,0,0,1801457664,91779072,3335188480,3161497600,3179,1870,0,0
2019/10/16 23:42,0.503,0.251,99.246,0,0,0,1801166848,91779072,3335192576,3161784320,4398,2117,0,0
2019/10/16 23:42,0.251,0.251,99.499,0,0,0,1801150464,91779072,3335192576,3161800704,4117,3344,0,16384
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801150464,91779072,3335192576,3161800704,3333,1750,0,0
2019/10/16 23:42,0.251,0.251,98.995,0.503,0,0,1801146368,91779072,3335196672,3161800704,5973,2587,0,172032
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801240576,91779072,3335196672,3161706496,2635,2064,0,0
2019/10/16 23:42,0.251,0.251,99.497,0,0,0,1801097216,91779072,3335204864,3161841664,3263,1831,0,0
2019/10/16 23:43,0.5,0.5,99,0,0,0,1801097216,91779072,3335204864,3161841664,4200,1961,0,0
2019/10/16 23:43,0,0.252,99.748,0,0,0,1801097216,91779072,3335204864,3161841664,3540,2314,0,8192
2019/10/16 23:43,0.251,0.251,99.497,0,0,0,1801097216,91779072,3335204864,3161841664,3113,1761,0,0
2019/10/16 23:43,0.5,0.25,98.5,0.75,0,0,1801089024,91779072,3335204864,3161849856,4844,2853,0,81920
2019/10/16 23:43,0.754,0.251,98.995,0,0,0,1801060352,91779072,3335217152,3161866240,24802,13455,0,221184
2019/10/16 23:43,0.501,0.251,99.248,0,0,0,1801056256,91779072,3335221248,3161866240,3691,2002,0,8192
2019/10/16 23:43,4.282,0.504,95.214,0,0,0,1801342976,91779072,3335229440,3161571328,30634,662242,0,172032
2019/10/16 23:43,1.003,0.251,98.747,0,0,0,1801351168,91779072,3335237632,3161554944,5191,11751,0,0
2019/10/16 23:43,0.251,0.251,99.499,0,0,0,1801347072,91779072,3335241728,3161554944,2034,918,0,0
2019/10/16 23:43,0.5,0.25,98.75,0.5,0,0,1801347072,91779072,3335241728,3161554944,6908,4916,0,40960
2019/10/16 23:43,0.503,0.251,99.246,0,0,0,1801363456,91779072,3335241728,3161538560,7710,4377,0,40960
2019/10/16 23:43,0.501,0.501,98.997,0,0,0,1801371648,91779072,3335249920,3161522176,4744,3641,0,0
2019/10/16 23:43,0.501,0.251,99.248,0,0,0,1801371648,91779072,3335249920,3161522176,7193,7809,0,196608
2019/10/16 23:43,0.251,0.251,99.499,0,0,0,1801371648,91779072,3335249920,3161522176,2936,1848,0,0
2019/10/16 23:43,0.251,0.251,99.497,0,0,0,1801371648,91779072,3335249920,3161522176,3155,1787,0,0
2019/10/16 23:43,0.251,0.251,98.997,0.501,0,0,1801371648,91779072,3335249920,3161522176,6145,9187,0,90112
2019/10/16 23:43,0.251,0.251,99.497,0,0,0,1801211904,91779072,3335249920,3161681920,2635,1719,0,0
2019/10/16 23:43,0.251,0.251,99.499,0,0,0,1801195520,91779072,3335249920,3161698304,3311,1943,0,0
2019/10/16 23:43,0.503,0,99.497,0,0,0,1801195520,91779072,3335249920,3161698304,4200,2505,0,0
2019/10/16 23:43,0.501,0.251,99.248,0,0,0,1801191424,91779072,3335254016,3161698304,3844,2682,0,16384
2019/10/16 23:43,0.251,0.251,99.499,0,0,0,1801170944,91779072,3335258112,3161714688,3904,2187,0,0
2019/10/16 23:43,0.251,0.251,98.995,0.503,0,0,1801027584,91779072,3335258112,3161858048,5388,2738,0,49152
2019/10/16 23:43,0.252,0,99.748,0,0,0,1801019392,91779072,3335258112,3161866240,2719,1739,0,131072
2019/10/16 23:43,0.25,0.5,99.25,0,0,0,1801019392,91779072,3335258112,3161866240,3113,1761,0,0
2019/10/16 23:43,0.251,0,99.749,0,0,0,1801019392,91779072,3335258112,3161866240,5171,2638,0,8192
2019/10/16 23:43,0.499,0.499,99.002,0,0,0,1801019392,91779072,3335258112,3161866240,2569,1653,0,0
2019/10/16 23:43,0.251,0.251,98.997,0.501,0,0,1801019392,91779072,3335258112,3161866240,3113,1745,0,57344
2019/10/16 23:43,0.752,0.251,98.747,0,0,0.251,1801007104,91779072,3335270400,3161866240,27820,14894,0,253952
2019/10/16 23:43,2.778,0.758,96.465,0,0,0,1811812352,91779072,3335270400,3151060992,20072,555601,0,49152
2019/10/16 23:43,2.25,0.25,97.25,0.25,0,0,1811783680,91779072,3335290880,3151069184,14756,118222,0,122880
2019/10/16 23:43,0.251,0.251,99.499,0,0,0,1811910656,91779072,3335290880,3150942208,3121,1304,0,0
2019/10/16 23:43,0.503,0.251,99.246,0,0,0,1811910656,91779072,3335290880,3150942208,4696,4041,0,0
2019/10/16 23:43,0.252,0.252,99.244,0.252,0,0,1811910656,91779072,3335290880,3150942208,7489,4021,0,155648
2019/10/16 23:43,0.5,0.5,99,0,0,0,1811914752,91779072,3335303168,3150925824,4959,2518,0,0
2019/10/16 23:43,0.504,0.252,99.244,0,0,0,1811922944,91779072,3335311360,3150909440,6909,7753,0,0
2019/10/16 23:43,0.251,0.251,99.497,0,0,0,1811922944,91779072,3335311360,3150909440,3479,3196,0,0
2019/10/16 23:43,0.501,0.251,99.248,0,0,0,1811922944,91779072,3335311360,3150909440,5567,4659,0,0
2019/10/16 23:43,0.251,0.251,98.995,0.503,0,0,1811922944,91779072,3335311360,3150909440,3147,6163,0,49152
2019/10/16 23:43,0.251,0.251,99.246,0,0,0.251,1811922944,91779072,3335311360,3150909440,3179,1870,0,0
2019/10/16 23:43,0.503,0,99.497,0,0,0,1811763200,91779072,3335311360,3151069184,4398,2117,0,0
2019/10/16 23:43,0.251,0.251,99.497,0,0,0,1811746816,91779072,3335311360,3151085568,4117,2801,0,16384
2019/10/16 23:43,0.75,0.25,99,0,0,0,1811746816,91779072,3335311360,3151085568,3913,2378,0,0
2019/10/16 23:43,0.251,0.251,99.497,0,0,0,1811869696,91779072,3335315456,3150958592,5394,2488,0,131072
2019/10/16 23:43,0.5,0.25,98.75,0.5,0,0,1811853312,91779072,3335315456,3150974976,2569,1931,0,90112
2019/10/16 23:43,0.253,0,99.747,0,0,0,1811709952,91779072,3335315456,3151118336,3329,1979,0,0
2019/10/16 23:43,0.251,0.251,99.497,0,0,0,1811709952,91779072,3335315456,3151118336,4200,1962,0,0
2019/10/16 23:43,0.503,0.503,98.995,0,0,0,1811574784,91779072,3335315456,3151253504,3540,2313,0,8192
2019/10/16 23:43,0.501,0,99.499,0,0,0,1811574784,91779072,3335315456,3151253504,3113,1761,0,0
2019/10/16 23:43,0.754,0.503,98.492,0.251,0,0,1811574784,91779072,3335315456,3151253504,7045,3276,0,65536
2019/10/16 23:43,0.75,0.25,98.75,0.25,0,0,1811558400,91779072,3335331840,3151253504,22756,13078,0,212992
2019/10/16 23:43,0.251,0.251,99.499,0,0,0,1811546112,91779072,3335335936,3151261696,3691,2002,0,8192
2019/10/16 23:43,2.764,0.754,96.482,0,0,0,1811709952,91779072,3335348224,3151085568,30940,662395,0,172032
2019/10/16 23:43,0.754,0,99.246,0,0,0,1811849216,91779072,3335352320,3150942208,5191,11904,0,32768
2019/10/16 23:43,0.252,0.252,99.496,0,0,0,1811845120,91779072,3335356416,3150942208,4083,2159,0,0
