,0.658574661,,,,,,1798129469,,,,6497.144796,33793.62896,,95240.37535
system,total cpu usage,,,,,,memory usage,,,,net/total,,dsk/total,
date/time,usr,sys,idl,wai,hiq,siq,used,buff,cach,free,recv,send,read,writ
2019/10/17 2:32,0.251,0.251,99.499,0,0,0,1807306752,91795456,3353509888,3137310720,3113,1746,0,0
2019/10/17 2:32,0.504,0.252,99.244,0,0,0,1806925824,91795456,3353509888,3137691648,26833,14664,0,229376
2019/10/17 2:32,0.251,0.251,99.497,0,0,0,1806909440,91795456,3353518080,3137699840,3717,1852,0,57344
2019/10/17 2:32,3.759,0.501,95.489,0.251,0,0,1807298560,91795456,3353526272,3137302528,29973,662153,0,172032
2019/10/17 2:32,0.75,0.5,98.25,0.5,0,0,1807446016,91795456,3353538560,3137142784,6279,11970,0,65536
2019/10/17 2:32,0.252,0.252,99.496,0,0,0,1807454208,91795456,3353546752,3137126400,2704,1568,0,0
2019/10/17 2:32,0.5,0.25,99.25,0,0,0,1807581184,91795456,3353546752,3136999424,5240,4146,0,0
2019/10/17 2:32,0.503,0.251,99.246,0,0,0,1807581184,91795456,3353546752,3136999424,8856,4869,0,73728
2019/10/17 2:32,0.251,0.251,99.497,0,0,0,1807593472,91795456,3353550848,3136983040,4743,3511,0,0
2019/10/17 2:32,0.5,0.25,98.75,0.5,0,0,1807601664,91795456,3353559040,3136966656,5974,7291,0,90112
2019/10/17 2:32,0.501,0,99.499,0,0,0,1807601664,91795456,3353559040,3136966656,4023,2215,0,0
2019/10/17 2:32,0.251,0.251,99.497,0,0,0,1807601664,91795456,3353559040,3136966656,4212,4277,0,0
2019/10/17 2:32,0.251,0.251,99.246,0,0,0.251,1807601664,91795456,3353559040,3136966656,3960,7025,0,106496
2019/10/17 2:32,0.251,0.251,99.499,0,0,0,1807601664,91795456,3353559040,3136966656,3723,1977,0,0
2019/10/17 2:32,0.251,0.251,99.497,0,0,0,1807441920,91795456,3353559040,3137126400,3310,1943,0,0
2019/10/17 2:32,0.501,0.251,98.747,0.501,0,0,1807298560,91795456,3353559040,3137269760,4594,2084,0,49152
2019/10/17 2:32,0.501,0.251,99.248,0,0,0,1807298560,91795456,3353559040,3137269760,5151,2895,0,0
2019/10/17 2:32,0.251,0.251,99.497,0,0,0,1807294464,91795456,3353563136,3137269760,3146,2071,0,8192
2019/10/17 2:32,0.501,0.251,99.248,0,0,0,1807269888,91795456,3353563136,3137294336,5586,6917,0,0
2019/10/17 2:32,0.251,0.251,99.499,0,0,0,1807233024,91795456,3353567232,3137327104,3849,1981,0,0
2019/10/17 2:32,0.251,0,99.749,0,0,0,1807233024,91795456,3353567232,3137327104,3112,1745,0,0
2019/10/17 2:32,0.253,0.253,99.242,0.253,0,0,1807233024,91795456,3353567232,3137327104,4086,2422,0,49152
2019/10/17 2:32,0.501,0.251,99.248,0,0,0,1807233024,91795456,3353567232,3137327104,3657,1869,0,122880
2019/10/17 2:32,0.251,0.251,99.499,0,0,0,1807360000,91795456,3353567232,3137200128,3112,1761,0,0
2019/10/17 2:32,1.008,0.252,98.489,0.252,0,0,1807360000,91795456,3353567232,3137200128,26345,14549,0,237568
2019/10/17 2:32,4.271,0.754,94.975,0,0,0,1807642624,91795456,3353587712,3136897024,31666,662181,0,172032
2019/10/17 2:32,0.503,0.251,99.246,0,0,0,1807486976,91795456,3353600000,3137040384,5788,12063,0,0
2019/10/17 2:32,0.252,0,99.244,0.504,0,0,1807507456,91795456,3353604096,3137015808,2034,918,0,139264
2019/10/17 2:32,0.501,0.251,99.248,0,0,0,1807507456,91795456,3353604096,3137015808,6048,4618,0,0
2019/10/17 2:32,0.251,0.251,99.497,0,0,0,1807507456,91795456,3353604096,3137015808,7358,3594,0,49152
2019/10/17 2:32,0.504,0,99.496,0,0,0,1807519744,91795456,3353608192,3136999424,3740,2212,0,0
2019/10/17 2:32,0.501,0.251,99.248,0,0,0,1807384576,91795456,3353616384,3137126400,8034,9342,0,0
2019/10/17 2:32,0.501,0.251,98.747,0.501,0,0,1807523840,91795456,3353620480,3136983040,3479,1887,0,90112
2019/10/17 2:32,0.251,0.251,99.497,0,0,0,1807523840,91795456,3353620480,3136983040,3979,4227,0,0
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1807523840,91795456,3353620480,3136983040,4738,6785,0,0
2019/10/17 2:33,0.5,0.5,99,0,0,0,1807491072,91795456,3353620480,3137015808,3178,2355,0,0
2019/10/17 2:33,0.252,0,99.748,0,0,0,1807458304,91795456,3353620480,3137048576,3311,1943,0,0
2019/10/17 2:33,0.501,0.251,98.747,0.501,0,0,1807441920,91795456,3353620480,3137064960,3657,1853,0,172032
2019/10/17 2:33,0.252,0,99.748,0,0,0,1807441920,91795456,3353620480,3137064960,4928,2905,0,16384
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1807437824,91795456,3353624576,3137064960,3931,2037,0,0
2019/10/17 2:33,0.503,0.251,98.995,0,0,0.251,1807290368,91795456,3353628672,3137208320,6118,7027,0,0
2019/10/17 2:33,0.251,0.501,99.248,0,0,0,1807142912,91795456,3353632768,3137351680,3328,1963,0,0
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1807126528,91795456,3353632768,3137368064,3113,1745,0,0
2019/10/17 2:33,0.503,0,98.995,0.503,0,0,1807126528,91795456,3353632768,3137368064,4629,2530,0,73728
2019/10/17 2:33,0.251,0.503,99.246,0,0,0,1807126528,91795456,3353632768,3137368064,3112,1761,0,0
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1807126528,91795456,3353632768,3137368064,5960,3051,0,16384
2019/10/17 2:33,0.756,0.252,98.992,0,0,0,1807122432,91795456,3353636864,3137368064,23813,13258,0,212992
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1807110144,91795456,3353649152,3137368064,3732,2043,0,139264
2019/10/17 2:33,4.534,0.756,94.458,0.252,0,0,1807302656,91795456,3353649152,3137175552,33658,672592,0,172032
2019/10/17 2:33,0.5,0.5,98.75,0.25,0,0,1807400960,91795456,3353669632,3137056768,2578,1042,0,40960
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1807400960,91795456,3353669632,3137056768,5371,4233,0,0
2019/10/17 2:33,0.503,0.251,99.246,0,0,0,1807400960,91795456,3353669632,3137056768,6774,3462,0,40960
2019/10/17 2:33,0.5,0.5,99,0,0,0,1807400960,91795456,3353669632,3137056768,5128,2968,0,180224
2019/10/17 2:33,0.503,0.251,99.246,0,0,0,1807540224,91795456,3353673728,3136913408,7452,7756,0,0
2019/10/17 2:33,0.503,0.251,98.492,0.754,0,0,1807679488,91795456,3353677824,3136770048,3303,3209,0,81920
2019/10/17 2:33,0.5,0.5,99,0,0,0,1807675392,91795456,3353681920,3136770048,4699,2667,0,0
2019/10/17 2:33,0.251,0.251,99.499,0,0,0,1807548416,91795456,3353681920,3136897024,4193,8346,0,0
2019/10/17 2:33,0.252,0,99.748,0,0,0,1807548416,91795456,3353681920,3136897024,3113,1746,0,32768
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1807548416,91795456,3353681920,3136897024,3921,2660,0,0
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1807499264,91795456,3353681920,3136946176,3112,1745,0,0
2019/10/17 2:33,0.251,0,99.248,0.501,0,0,1807372288,91795456,3353681920,3137073152,5387,3007,0,57344
2019/10/17 2:33,0.501,0.501,98.997,0,0,0,1807368192,91795456,3353686016,3137073152,4448,2110,0,0
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1807368192,91795456,3353686016,3137073152,3653,2021,0,16384
2019/10/17 2:33,0.5,0.25,99.25,0,0,0,1807351808,91795456,3353686016,3137089536,3329,2301,0,0
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1807335424,91795456,3353686016,3137105920,3657,1853,0,0
2019/10/17 2:33,0.752,0.501,97.995,0.752,0,0,1807335424,91795456,3353686016,3137105920,4085,2422,0,90112
2019/10/17 2:33,0.501,0,99.499,0,0,0,1807462400,91795456,3353686016,3136978944,3113,1719,0,0
2019/10/17 2:33,0.251,0.251,99.499,0,0,0,1807454208,91795456,3353686016,3136987136,4303,2744,0,32768
2019/10/17 2:33,0.504,0.252,99.244,0,0,0,1807519744,91795456,3353686016,3136921600,25835,13717,0,221184
2019/10/17 2:33,7.614,1.015,91.117,0.254,0,0,1815830528,91795456,3353702400,3128594432,29976,662228,0,180224
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1816047616,91795456,3353714688,3128365056,6279,12172,0,0
2019/10/17 2:33,0.251,0.251,99.246,0.251,0,0,1816059904,91795456,3353718784,3128348672,2786,1542,0,57344
2019/10/17 2:33,0.252,0,99.748,0,0,0,1815932928,91795456,3353718784,3128475648,5068,4069,0,40960
2019/10/17 2:33,0.75,0.25,98.75,0,0,0.25,1815928832,91795456,3353722880,3128475648,8530,4491,0,40960
