,0.661701357,,,,,,1784937477,,,,6514.452489,33764.72398,,109807.402
2019/10/17 0:49,0.252,0,99.748,0,0,0,1728176128,91787264,3342331904,3227627520,3261,1827,0,0
2019/10/17 0:49,0.752,0.251,98.997,0,0,0,1728176128,91787264,3342331904,3227627520,4081,2423,0,8192
2019/10/17 0:49,0.501,0.251,99.248,0,0,0,1728176128,91787264,3342331904,3227627520,3674,1868,0,0
2019/10/17 0:49,0.501,0.251,98.997,0.251,0,0,1728176128,91787264,3342331904,3227627520,16283,7511,0,139264
2019/10/17 0:49,1.008,0.504,98.237,0.252,0,0,1728163840,91787264,3342344192,3227627520,13228,8840,0,147456
2019/10/17 0:49,8.772,1.504,89.474,0.251,0,0,1757663232,91787264,3342348288,3198124032,29771,669967,0,172032
2019/10/17 0:49,0.501,0.251,99.248,0,0,0,1757626368,91787264,3342368768,3198140416,2033,1108,0,0
2019/10/17 0:49,0.503,0,99.497,0,0,0,1757626368,91787264,3342368768,3198140416,4370,2470,0,24576
2019/10/17 0:49,0.251,0.251,99.497,0,0,0,1757499392,91787264,3342368768,3198267392,3811,3487,0,0
2019/10/17 0:49,0.754,0.251,98.995,0,0,0,1757499392,91787264,3342368768,3198267392,7867,4433,0,49152
2019/10/17 0:49,0.75,0.5,98.25,0.5,0,0,1757655040,91787264,3342372864,3198107648,4652,2767,0,57344
2019/10/17 0:49,0.252,0.252,99.496,0,0,0,1757790208,91787264,3342381056,3197964288,7622,8759,0,0
2019/10/17 0:49,0.501,0.251,99.248,0,0,0,1757790208,91787264,3342381056,3197964288,3489,1757,0,49152
2019/10/17 0:49,0.251,0,99.497,0,0,0.251,1757790208,91787264,3342381056,3197964288,4490,5899,0,0
2019/10/17 0:50,1.259,0.504,98.237,0,0,0,1757790208,91787264,3342381056,3197964288,7132,4171,0,73728
2019/10/17 0:50,0.251,0.251,92.211,7.286,0,0,1757843456,91787264,3342393344,3197898752,3386,1985,0,114688
2019/10/17 0:50,0.752,0.251,98.997,0,0,0,1757921280,91787264,3342393344,3197820928,4381,2805,0,16384
2019/10/17 0:50,0.251,0.501,98.747,0.501,0,0,1757917184,91787264,3342397440,3197820928,4915,2327,0,11313152
2019/10/17 0:50,0.501,0,99.499,0,0,0,1758044160,91787264,3342397440,3197693952,3879,2303,0,0
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1757913088,91787264,3342401536,3197820928,3123,2001,0,0
2019/10/17 0:50,0.251,0.251,99.497,0,0,0,1757880320,91787264,3342401536,3197853696,3883,2159,0,0
2019/10/17 0:50,1.256,0.251,98.492,0,0,0,1757863936,91787264,3342401536,3197870080,22895,12386,0,188416
2019/10/17 0:50,0.25,0.5,98.75,0.5,0,0,1757851648,91787264,3342413824,3197870080,7639,5168,0,294912
2019/10/17 0:50,3.769,0.754,95.477,0,0,0,1783349248,91787264,3342417920,3172368384,22497,557946,0,172032
2019/10/17 0:50,1.005,0.503,98.492,0,0,0,1785524224,91787264,3342434304,3170177024,10149,114884,0,8192
2019/10/17 0:50,0.5,0.25,99.25,0,0,0,1785507840,91787264,3342434304,3170193408,4304,2312,0,0
2019/10/17 0:50,0.5,0.25,98,1.25,0,0,1785507840,91787264,3342434304,3170193408,4094,3420,0,188416
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1785503744,91787264,3342438400,3170193408,6819,3344,0,57344
2019/10/17 0:50,0.75,0.5,98.75,0,0,0,1785647104,91787264,3342438400,3170050048,4758,3528,0,0
2019/10/17 0:50,0.5,0.25,99.25,0,0,0,1785528320,91787264,3342446592,3170160640,6979,7873,0,0
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1785528320,91787264,3342446592,3170160640,3478,1745,0,0
2019/10/17 0:50,0.504,0,99.244,0.252,0,0,1785528320,91787264,3342446592,3170160640,5040,8971,0,49152
2019/10/17 0:50,0.251,0.251,99.497,0,0,0,1785528320,91787264,3342446592,3170160640,3657,2397,0,0
2019/10/17 0:50,0.251,0.251,99.499,0,0,0,1785528320,91787264,3342446592,3170160640,3178,1811,0,0
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1785352192,91787264,3342446592,3170336768,3311,1943,0,0
2019/10/17 0:50,0.503,0.251,99.246,0,0,0,1785352192,91787264,3342446592,3170336768,5474,2997,0,16384
2019/10/17 0:50,0.251,0.251,99.499,0,0,0,1785352192,91787264,3342446592,3170336768,3911,1861,0,0
2019/10/17 0:50,0.501,0.251,98.997,0.251,0,0,1785339904,91787264,3342450688,3170344960,3727,2171,0,73728
2019/10/17 0:50,0.251,0,99.749,0,0,0,1785323520,91787264,3342450688,3170361344,3723,2300,0,0
2019/10/17 0:50,0.251,0.251,99.497,0,0,0,1785307136,91787264,3342450688,3170377728,3262,1811,0,0
2019/10/17 0:50,0.251,0.251,99.499,0,0,0,1785307136,91787264,3342450688,3170377728,3113,1745,0,0
2019/10/17 0:50,0.501,0.501,98.496,0.501,0,0,1783521280,91787264,3342450688,3172163584,4682,2584,0,122880
2019/10/17 0:50,0.251,0,99.749,0,0,0,1783345152,91787264,3342450688,3172339712,3112,1761,0,32768
2019/10/17 0:50,1,0.5,98.25,0.25,0,0,1783218176,91787264,3342450688,3172466688,22597,13101,0,188416
2019/10/17 0:50,0.503,0.251,99.246,0,0,0,1783058432,91787264,3342467072,3172610048,7580,3331,0,49152
2019/10/17 0:50,6.045,0.756,93.199,0,0,0,1792425984,91787264,3342467072,3163242496,34268,673326,0,172032
2019/10/17 0:50,0.251,0.251,99.248,0,0,0.251,1792389120,91787264,3342487552,3163258880,2034,934,0,0
2019/10/17 0:50,0.251,0.251,98.995,0.503,0,0,1792389120,91787264,3342487552,3163258880,5495,2822,0,303104
2019/10/17 0:50,0.752,0.251,98.997,0,0,0,1792389120,91787264,3342487552,3163258880,4875,4169,0,24576
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1792380928,91787264,3342495744,3163258880,6315,3431,0,24576
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1792397312,91787264,3342495744,3163242496,5458,3847,0,0
2019/10/17 0:50,0.503,0.251,99.246,0,0,0,1792409600,91787264,3342499840,3163226112,6251,7604,0,0
2019/10/17 0:50,0.5,0.25,98.5,0.75,0,0,1792405504,91787264,3342503936,3163226112,3290,1745,0,385024
2019/10/17 0:50,0.251,0.251,99.497,0,0,0,1792405504,91787264,3342503936,3163226112,5604,9093,0,0
2019/10/17 0:50,0,0.252,99.748,0,0,0,1792405504,91787264,3342503936,3163226112,3112,1745,0,0
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1792389120,91787264,3342503936,3163242496,3377,2553,0,0
2019/10/17 0:50,0.251,0.251,99.497,0,0,0,1792229376,91787264,3342503936,3163402240,3657,1853,0,0
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1792229376,91787264,3342503936,3163402240,4364,2790,0,24576
2019/10/17 0:50,0.503,0.251,98.995,0.251,0,0,1792225280,91787264,3342508032,3163402240,3799,2011,0,49152
2019/10/17 0:50,0.501,0.251,99.248,0,0,0,1792221184,91787264,3342512128,3163402240,4779,2140,0,0
2019/10/17 0:50,0.251,0.501,99.248,0,0,0,1792204800,91787264,3342512128,3163418624,4957,6685,0,0
2019/10/17 0:50,0.503,0.251,99.246,0,0,0,1792180224,91787264,3342512128,3163443200,3311,1943,0,0
2019/10/17 0:50,0.251,0.251,99.497,0,0,0,1792180224,91787264,3342512128,3163443200,3657,1853,0,0
2019/10/17 0:50,0.252,0,99.748,0,0,0,1792180224,91787264,3342512128,3163443200,4083,2422,0,8192
2019/10/17 0:50,0.752,0.251,98.496,0.501,0,0,1792180224,91787264,3342512128,3163443200,3113,1761,0,32768
2019/10/17 0:50,0.503,0.251,98.995,0.251,0,0,1792180224,91787264,3342512128,3163443200,11361,5369,0,81920
2019/10/17 0:50,1,0.5,98.5,0,0,0,1792045056,91787264,3342520320,3163570176,18910,11122,0,147456
2019/10/17 0:50,6.516,0.752,92.481,0,0,0.251,1792036864,91787264,3342528512,3163570176,30079,662036,0,212992
2019/10/17 0:50,0.754,0.251,98.995,0,0,0,1792327680,91787264,3342540800,3163267072,6914,12697,0,0
2019/10/17 0:50,0.25,0.5,98.75,0.5,0,0,1792323584,91787264,3342544896,3163267072,2033,1048,0,49152
2019/10/17 0:50,0.503,0.251,99.246,0,0,0,1792466944,91787264,3342553088,3163115520,5372,4246,0,0
2019/10/17 0:50,0.503,0.251,99.246,0,0,0,1792466944,91787264,3342553088,3163115520,7590,3949,0,40960
2019/10/17 0:50,0.501,0.501,98.997,0,0,0,1792479232,91787264,3342557184,3163099136,4791,3300,0,32768
2019/10/17 0:50,0.252,0.252,99.496,0,0,0,1792487424,91787264,3342565376,3163082752,6612,7948,0,0
2019/10/17 0:51,0.503,0.251,98.744,0.503,0,0,1792487424,91787264,3342565376,3163082752,3847,1853,0,98304
2019/10/17 0:51,0.503,0,99.497,0,0,0,1792454656,91787264,3342565376,3163115520,3112,1761,0,0
2019/10/17 0:51,0.501,0.251,99.248,0,0,0,1792454656,91787264,3342565376,3163115520,5060,8969,0,0
2019/10/17 0:51,0.75,0.25,99,0,0,0,1792327680,91787264,3342565376,3163242496,3723,1919,0,172032
2019/10/17 0:51,0.251,0.251,99.497,0,0,0,1792294912,91787264,3342565376,3163275264,3310,2487,0,0
2019/10/17 0:51,0.754,0.251,98.995,0,0,0,1792278528,91787264,3342565376,3163291648,3113,1745,0,0
2019/10/17 0:51,0.5,0.5,98.5,0.5,0,0,1792135168,91787264,3342565376,3163435008,5362,2998,0,106496
2019/10/17 0:51,0.25,0.25,99.5,0,0,0,1792135168,91787264,3342565376,3163435008,3350,1937,0,0
2019/10/17 0:51,0.504,0,99.496,0,0,0,1792118784,91787264,3342565376,3163451392,5640,7051,0,8192
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1791954944,91787264,3342577664,3163602944,4387,2055,0,0
2019/10/17 0:51,0.501,0.501,98.997,0,0,0,1791954944,91787264,3342577664,3163602944,3112,1745,0,0
2019/10/17 0:51,0.756,0.252,98.741,0.252,0,0,1791954944,91787264,3342577664,3163602944,4086,2422,0,90112
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1791954944,91787264,3342577664,3163602944,3657,1869,0,0
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1791954944,91787264,3342577664,3163602944,3112,1745,0,16384
2019/10/17 0:51,0.501,0.251,98.997,0.251,0,0,1791954944,91787264,3342577664,3163602944,26256,14699,0,229376
2019/10/17 0:51,0.251,0,99.749,0,0,0,1791930368,91787264,3342594048,3163611136,4157,1960,0,8192
2019/10/17 0:51,3.75,0.75,95.25,0,0,0.25,1792049152,91787264,3342594048,3163492352,32725,672864,0,172032
2019/10/17 0:51,0.5,0,96.5,3,0,0,1792225280,91787264,3342610432,3163299840,2034,934,0,49152
2019/10/17 0:51,0.251,0.251,99.497,0,0,0,1792221184,91787264,3342614528,3163299840,5916,4681,0,106496
2019/10/17 0:51,0.752,0,99.248,0,0,0,1792094208,91787264,3342614528,3163426816,6913,3575,0,40960
2019/10/17 0:51,0.501,0.251,99.248,0,0,0,1792094208,91787264,3342614528,3163426816,4321,2424,0,0
2019/10/17 0:51,0.503,0.251,99.246,0,0,0,1792233472,91787264,3342618624,3163283456,8077,9243,0,0
2019/10/17 0:51,0.501,0.251,98.997,0.251,0,0,1792372736,91787264,3342622720,3163140096,3374,1875,0,32768
2019/10/17 0:51,0.501,0,99.499,0,0,0,1792372736,91787264,3342622720,3163140096,4147,4489,0,24576
2019/10/17 0:51,0.251,0.251,99.497,0,0,0,1792372736,91787264,3342622720,3163140096,4570,6518,0,0
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1792372736,91787264,3342622720,3163140096,3112,1745,0,0
2019/10/17 0:51,0.501,0.251,99.248,0,0,0,1792356352,91787264,3342622720,3163156480,3377,2009,0,0
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1792323584,91787264,3342622720,3163189248,3657,2483,0,0
2019/10/17 0:51,0.5,0.25,98.75,0.5,0,0,1792196608,91787264,3342622720,3163316224,4432,2790,0,98304
2019/10/17 0:51,0.252,0,99.748,0,0,0,1792192512,91787264,3342626816,3163316224,3904,2196,0,0
2019/10/17 0:51,0.501,0.501,98.997,0,0,0,1792192512,91787264,3342626816,3163316224,4779,2044,0,0
2019/10/17 0:51,0.503,0.251,99.246,0,0,0,1792040960,91787264,3342626816,3163467776,3328,2284,0,0
2019/10/17 0:51,0.5,0.25,99.25,0,0,0,1792024576,91787264,3342626816,3163484160,3113,1703,0,0
2019/10/17 0:51,0.252,0,99.244,0.504,0,0,1792024576,91787264,3342626816,3163484160,4630,2477,0,204800
2019/10/17 0:51,0.5,0.5,99,0,0,0,1792020480,91787264,3342630912,3163484160,3112,1813,0,0
2019/10/17 0:51,0.501,0.251,99.248,0,0,0,1792012288,91787264,3342630912,3163492352,3113,1746,0,0
2019/10/17 0:51,0.752,0.251,98.747,0.251,0,0,1792012288,91787264,3342630912,3163492352,27299,14774,0,237568
2019/10/17 0:51,0.251,0.251,99.497,0,0,0,1792000000,91787264,3342643200,3163492352,3690,2002,0,8192
2019/10/17 0:51,3.275,0.504,95.466,0.756,0,0,1792184320,91787264,3342643200,3163308032,29193,661313,0,311296
2019/10/17 0:51,0.501,0.251,99.248,0,0,0,1792421888,91787264,3342659584,3163054080,6279,12323,0,0
2019/10/17 0:51,0.5,0.25,99.25,0,0,0,1792303104,91787264,3342667776,3163164672,2033,917,0,0
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1792303104,91787264,3342667776,3163164672,5821,4720,0,0
2019/10/17 0:51,0.501,0.501,98.997,0,0,0,1792303104,91787264,3342667776,3163164672,8794,4729,0,49152
2019/10/17 0:51,0.503,0,98.995,0.503,0,0,1792311296,91787264,3342675968,3163148288,4917,3929,0,57344
2019/10/17 0:51,0.5,0.5,99,0,0,0,1793855488,91787264,3342680064,3161600000,4324,2670,0,0
2019/10/17 0:51,0.251,0.251,99.497,0,0,0,1793851392,91787264,3342684160,3161600000,3847,1853,0,0
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1793851392,91787264,3342684160,3161600000,4212,4334,0,0
2019/10/17 0:51,0.5,0.25,99,0,0,0.25,1793851392,91787264,3342684160,3161600000,3960,6380,0,0
2019/10/17 0:51,0.748,0.249,99.002,0,0,0,1793851392,91787264,3342684160,3161600000,3723,1919,0,0
2019/10/17 0:51,0,0.252,99.244,0.504,0,0,1793691648,91787264,3342684160,3161759744,2941,1943,0,40960
2019/10/17 0:51,0.75,0.25,99,0,0,0,1793671168,91787264,3342688256,3161776128,2645,1717,0,0
2019/10/17 0:51,0.251,0.251,99.497,0,0,0,1793662976,91787264,3342688256,3161784320,6010,3097,0,16384
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1793536000,91787264,3342688256,3161911296,3349,1761,0,0
2019/10/17 0:51,0.251,0.251,99.497,0,0,0,1793515520,91787264,3342692352,3161927680,3775,2591,0,106496
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1794199552,91787264,3342692352,3161243648,3675,1880,0,0
2019/10/17 0:51,0.504,0.252,98.992,0.252,0,0,1795051520,91787264,3342692352,3160391680,3112,1745,0,49152
2019/10/17 0:51,0.5,0.25,99.25,0,0,0,1794981888,91787264,3342696448,3160457216,4084,2439,0,8192
2019/10/17 0:51,0.251,0.251,99.499,0,0,0,1794981888,91787264,3342696448,3160457216,3657,1868,0,0
2019/10/17 0:51,0.25,0.25,99.5,0,0,0,1794981888,91787264,3342696448,3160457216,3112,1745,0,32768
2019/10/17 0:51,0.752,0.251,98.747,0.251,0,0,1795100672,91787264,3342696448,3160338432,26749,14677,0,229376
2019/10/17 0:52,0.252,0,99.496,0.252,0,0,1794834432,91787264,3342708736,3160592384,4261,1968,0,90112
2019/10/17 0:52,4.523,0.754,94.724,0,0,0,1795010560,91787264,3342716928,3160408064,32652,672793,0,172032
2019/10/17 0:52,0.251,0.503,99.246,0,0,0,1795125248,91787264,3342729216,3160281088,2034,935,0,0
2019/10/17 0:52,0.501,0,99.499,0,0,0,1795125248,91787264,3342729216,3160281088,6299,4785,0,188416
2019/10/17 0:52,0.501,0.501,98.997,0,0,0,1795194880,91787264,3342729216,3160211456,4449,2346,0,24576
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1794936832,91787264,3342733312,3160465408,6266,3467,0,16384
2019/10/17 0:52,0.251,0.251,98.995,0.503,0,0,1795063808,91787264,3342733312,3160338432,6249,4834,0,106496
2019/10/17 0:52,0.251,0.251,99.499,0,0,0,1795072000,91787264,3342741504,3160322048,3477,1968,0,0
2019/10/17 0:52,0.501,0,99.499,0,0,0,1795072000,91787264,3342741504,3160322048,3113,1745,0,8192
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1795072000,91787264,3342741504,3160322048,5604,9095,0,0
2019/10/17 0:52,0.499,0.499,99.002,0,0,0,1795072000,91787264,3342741504,3160322048,3112,1745,0,0
2019/10/17 0:52,0.251,0,98.995,0.754,0,0,1795055616,91787264,3342741504,3160338432,3377,2009,0,65536
2019/10/17 0:52,0.5,0.25,99.25,0,0,0,1794895872,91787264,3342741504,3160498176,3657,1869,0,0
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794895872,91787264,3342741504,3160498176,4764,3442,0,73728
2019/10/17 0:52,0.251,0.251,99.499,0,0,0,1794768896,91787264,3342741504,3160625152,3350,1761,0,0
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1794764800,91787264,3342745600,3160625152,6660,5860,0,0
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794617344,91787264,3342749696,3160768512,3775,3438,0,0
2019/10/17 0:52,0.251,0.251,98.995,0.503,0,0,1794596864,91787264,3342753792,3160784896,3113,1745,0,57344
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794596864,91787264,3342753792,3160784896,3657,1869,0,0
2019/10/17 0:52,0.75,0.25,99,0,0,0,1794588672,91787264,3342753792,3160793088,4085,2422,0,16384
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794588672,91787264,3342753792,3160793088,3113,1761,0,0
2019/10/17 0:52,0.754,0.251,98.995,0,0,0,1794588672,91787264,3342753792,3160793088,16867,7618,0,131072
2019/10/17 0:52,0.501,0.501,98.496,0.501,0,0,1794289664,91787264,3343814656,3160031232,13424,8798,0,2244608
2019/10/17 0:52,5.486,0.499,93.516,0.249,0,0.249,1794985984,91787264,3343818752,3159330816,34364,671559,0,212992
2019/10/17 0:52,0.503,0.251,99.246,0,0,0,1794846720,91787264,3343839232,3159449600,3159,2855,0,0
2019/10/17 0:52,0.754,0.251,98.995,0,0,0,1794719744,91787264,3343839232,3159576576,4501,2579,0,0
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1794719744,91787264,3343839232,3159576576,4743,3865,0,16384
2019/10/17 0:52,0.756,0.252,98.741,0.252,0,0,1794719744,91787264,3343839232,3159576576,6987,3783,0,57344
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1794732032,91787264,3343843328,3159560192,5358,4449,0,122880
2019/10/17 0:52,0.251,0.501,99.248,0,0,0,1794867200,91787264,3343851520,3159416832,6077,6781,0,0
2019/10/17 0:52,1.003,0.251,98.747,0,0,0,1794867200,91787264,3343851520,3159416832,3657,1853,0,0
2019/10/17 0:52,0.251,0.501,99.248,0,0,0,1794859008,91787264,3343851520,3159425024,5059,8969,0,0
2019/10/17 0:52,0.5,0.25,98.75,0.5,0,0,1794859008,91787264,3343851520,3159425024,3113,1745,0,65536
2019/10/17 0:52,0.5,0.25,99.25,0,0,0,1794682880,91787264,3343851520,3159601152,3921,2133,0,139264
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794682880,91787264,3343851520,3159601152,3112,1761,0,0
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794555904,91787264,3343851520,3159728128,4385,2789,0,16384
2019/10/17 0:52,0.251,0,99.749,0,0,0,1794555904,91787264,3343851520,3159728128,5028,2849,0,0
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1794551808,91787264,3343855616,3159728128,3653,2021,0,0
2019/10/17 0:52,0.251,0.251,98.997,0.501,0,0,1794535424,91787264,3343855616,3159744512,3197,2176,0,98304
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794498560,91787264,3343859712,3159777280,3547,1869,0,0
2019/10/17 0:52,0.25,0.25,99.5,0,0,0,1794498560,91787264,3343859712,3159777280,3112,1745,0,0
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794498560,91787264,3343859712,3159777280,4084,2422,0,8192
2019/10/17 0:52,0.251,0,99.749,0,0,0,1794498560,91787264,3343859712,3159777280,3657,1869,0,0
2019/10/17 0:52,0.748,0.249,98.254,0.499,0,0.249,1794498560,91787264,3343859712,3159777280,25782,14323,0,352256
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1794363392,91787264,3343867904,3159904256,4154,2245,0,8192
2019/10/17 0:52,0.5,0.5,99,0,0,0,1794355200,91787264,3343876096,3159904256,9558,3134,0,8192
2019/10/17 0:52,4.271,0.754,94.975,0,0,0,1803276288,91787264,3343884288,3150974976,27243,671136,0,163840
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1803284480,91787264,3343892480,3150958592,2034,1087,0,0
2019/10/17 0:52,0.752,0.251,98.747,0.251,0,0,1803157504,91787264,3343892480,3151085568,5494,2973,0,65536
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1803157504,91787264,3343892480,3151085568,5187,4211,0,24576
2019/10/17 0:52,1.003,0.501,98.496,0,0,0,1803407360,91787264,3343896576,3150831616,7351,4753,0,24576
2019/10/17 0:52,0.501,0.251,99.248,0,0,0,1803431936,91787264,3343904768,3150798848,4620,3031,0,0
2019/10/17 0:52,0.251,0.251,99.499,0,0,0,1803427840,91787264,3343908864,3150798848,4015,2125,0,0
2019/10/17 0:52,0.251,0.251,99.499,0,0,0,1803427840,91787264,3343908864,3150798848,3113,1745,0,32768
2019/10/17 0:52,0.252,0,99.244,0.504,0,0,1803427840,91787264,3343908864,3150798848,5604,9095,0,57344
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1803427840,91787264,3343908864,3150798848,3178,1870,0,0
2019/10/17 0:52,0.25,0.25,99.5,0,0,0,1803407360,91787264,3343912960,3150815232,3311,1900,0,0
2019/10/17 0:52,0.251,0.251,99.497,0,0,0,1803247616,91787264,3343912960,3150974976,3657,1853,0,0
2019/10/17 0:52,0.501,0,99.499,0,0,0,1803247616,91787264,3343912960,3150974976,5008,2889,0,32768
2019/10/17 0:52,0.5,0.5,99,0,0,0,1803247616,91787264,3343912960,3150974976,3219,2439,0,0
2019/10/17 0:53,1.75,0.5,97,0.75,0,0,1803116544,91787264,3343917056,3151101952,11663,6474,0,229376
2019/10/17 0:53,0.251,0,99.499,0,0,0.251,1803137024,91787264,3343929344,3151069184,3130,2060,0,0
2019/10/17 0:53,0.251,0.251,99.499,0,0,0,1803137024,91787264,3343929344,3151069184,3113,1745,0,0
2019/10/17 0:53,0.252,0,99.748,0,0,0,1803132928,91787264,3343933440,3151069184,3657,1853,0,196608
2019/10/17 0:53,0.251,0.251,99.499,0,0,0,1803259904,91787264,3343933440,3150942208,4414,3006,0,8192
2019/10/17 0:53,0.752,6.266,92.231,0.752,0,0,1803993088,91787264,3343941632,3150200832,5817,5174,0,221184
2019/10/17 0:53,0.252,0.504,99.244,0,0,0,1804034048,91787264,3343945728,3150155776,14194,6629,0,106496
2019/10/17 0:53,0.752,0.501,98.747,0,0,0,1803767808,91787264,3343958016,3150409728,16703,10613,0,131072
2019/10/17 0:53,3.535,0.758,95.707,0,0,0,1804009472,91787264,3343962112,3150163968,33802,673527,0,188416
2019/10/17 0:53,0.501,0.251,99.248,0,0,0,1804066816,91787264,3343978496,3150090240,3158,1415,0,0
2019/10/17 0:53,0.75,0.25,98.5,0.5,0,0,1804042240,91787264,3343978496,3150114816,4754,2557,0,106496
2019/10/17 0:53,0.503,0.503,98.995,0,0,0,1804701696,91787264,3343978496,3149455360,2904,3186,0,0
