,0.624801325,,,,,,1779450154,,,,,25648.98675,,115844.4671
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1729552384,91774976,3330912256,3237683200,6793,7061,0,0
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1729552384,91774976,3330912256,3237683200,3147,1745,0,0
2019/10/16 22:31,0.5,0,99,0.5,0,0,1729552384,91774976,3330912256,3237683200,3130,1745,0,483328
2019/10/16 22:31,0,0.251,99.749,0,0,0,1729552384,91774976,3330912256,3237683200,3674,1869,0,0
2019/10/16 22:31,0.5,0.25,99.25,0,0,0,1729552384,91774976,3330912256,3237683200,3171,1787,0,0
2019/10/16 22:31,0.503,0,99.497,0,0,0,1729552384,91774976,3330912256,3237683200,4083,2422,0,16384
2019/10/16 22:31,0.251,0.251,99.499,0,0,0,1729552384,91774976,3330912256,3237683200,2820,1296,0,0
2019/10/16 22:31,0.501,0.251,99.248,0,0,0,1729552384,91774976,3330912256,3237683200,3261,1854,0,16384
2019/10/16 22:31,0.251,0.251,98.997,0.501,0,0,1729552384,91774976,3330912256,3237683200,5987,3087,0,57344
2019/10/16 22:31,0.754,0.251,98.995,0,0,0,1729540096,91774976,3330924544,3237683200,23975,14295,0,212992
2019/10/16 22:31,0.5,0.25,99.25,0,0,0,1729536000,91774976,3330928640,3237683200,3920,2068,0,8192
2019/10/16 22:31,9.32,1.511,89.169,0,0,0,1757454336,91774976,3330932736,3209760768,28973,673832,0,172032
2019/10/16 22:31,0.501,0.251,99.248,0,0,0,1757409280,91774976,3330945024,3209793536,2578,1195,0,65536
2019/10/16 22:31,0.251,0.251,99.499,0,0,0,1757409280,91774976,3330945024,3209793536,4369,2356,0,0
2019/10/16 22:31,0.75,0.25,98.5,0.5,0,0,1757409280,91774976,3330945024,3209793536,5105,3876,0,122880
2019/10/16 22:31,0.252,0.252,99.496,0,0,0,1759494144,91774976,3330957312,3207696384,6820,3575,0,16384
2019/10/16 22:31,0.75,0.5,98.75,0,0,0,1759522816,91774976,3330961408,3207663616,5640,5109,0,0
2019/10/16 22:31,0.252,0.252,99.496,0,0,0,1759772672,91774976,3330965504,3207409664,5140,6288,0,10616832
2019/10/16 22:31,0.501,0.251,99.248,0,0,0,1759772672,91774976,3330965504,3207409664,3844,1869,0,0
2019/10/16 22:31,0.251,0.251,98.997,0.501,0,0,1759772672,91774976,3330965504,3207409664,4490,5886,0,147456
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1759772672,91774976,3330965504,3207409664,3123,1761,0,0
2019/10/16 22:31,0.75,0.25,99,0,0,0,1759629312,91774976,3330965504,3207553024,3931,2117,0,0
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1759596544,91774976,3330965504,3207585792,4720,2898,0,139264
2019/10/16 22:31,0.752,0.251,98.997,0,0,0,1759596544,91774976,3330965504,3207585792,3836,1861,0,0
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1759719424,91774976,3330969600,3207458816,6090,5657,0,0
2019/10/16 22:31,0.252,0,99.244,0.504,0,0,1759719424,91774976,3330969600,3207458816,3719,3304,0,131072
2019/10/16 22:31,0.75,0.25,99,0,0,0,1759576064,91774976,3330969600,3207602176,3189,1893,0,0
2019/10/16 22:31,0.752,0.501,98.747,0,0,0,1759555584,91774976,3330973696,3207618560,27569,15409,0,245760
2019/10/16 22:31,0.504,0,99.496,0,0,0,1759547392,91774976,3330981888,3207618560,3727,1852,0,8192
2019/10/16 22:31,4.261,1.253,94.486,0,0,0,1785409536,91774976,3330985984,3181752320,28756,674543,0,163840
2019/10/16 22:31,0.251,0.251,98.997,0.501,0,0,1785245696,91774976,3331006464,3181895680,2578,2765,0,73728
2019/10/16 22:31,0.251,0.503,99.246,0,0,0,1785245696,91774976,3331006464,3181895680,3575,1897,0,0
2019/10/16 22:31,0.5,0.25,99.25,0,0,0,1785245696,91774976,3331006464,3181895680,3698,3898,0,0
2019/10/16 22:31,0.252,0.252,99.496,0,0,0,1787342848,91774976,3331006464,3179798528,8593,4453,0,49152
2019/10/16 22:31,0.752,0.251,98.747,0,0,0.251,1787359232,91774976,3331006464,3179782144,5456,4124,0,0
2019/10/16 22:31,0.503,0,99.497,0,0,0,1787494400,91774976,3331014656,3179638784,6012,7345,0,0
2019/10/16 22:31,0.251,0.251,98.997,0.501,0,0,1787494400,91774976,3331014656,3179638784,4024,1955,0,40960
2019/10/16 22:31,0.5,0.25,99.25,0,0,0,1787367424,91774976,3331014656,3179765760,5042,8992,0,16384
2019/10/16 22:31,0.252,0,99.748,0,0,0,1787367424,91774976,3331014656,3179765760,3113,1761,0,0
2019/10/16 22:31,0.503,0.251,99.246,0,0,0,1787367424,91774976,3331014656,3179765760,3921,2117,0,0
2019/10/16 22:31,0.5,0.5,99,0,0,0,1787318272,91774976,3331014656,3179814912,3112,1745,0,0
2019/10/16 22:31,0.503,0.251,98.995,0.251,0,0,1787318272,91774976,3331014656,3179814912,3155,1787,0,49152
2019/10/16 22:31,0.503,0.251,99.246,0,0,0,1787191296,91774976,3331014656,3179941888,3657,1869,0,212992
2019/10/16 22:31,0.504,0.252,99.244,0,0,0,1787174912,91774976,3331014656,3179958272,4319,2805,0,16384
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1787031552,91774976,3331014656,3180101632,3793,1955,0,0
2019/10/16 22:31,0.503,0,99.497,0,0,0,1787006976,91774976,3331022848,3180118016,4403,2090,0,0
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1787006976,91774976,3331022848,3180118016,3691,2144,0,0
2019/10/16 22:31,0.501,0.752,95.489,3.258,0,0,1788047360,91774976,3331022848,3179077632,3131,1745,0,90112
2019/10/16 22:31,0.752,0.501,98.747,0,0,0,1788309504,91774976,3331022848,3178815488,3657,1869,0,0
2019/10/16 22:31,0.252,0.252,99.496,0,0,0,1788338176,91774976,3331035136,3178774528,3112,1745,0,0
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1788338176,91774976,3331035136,3178774528,4086,2422,0,8192
2019/10/16 22:31,0.251,0.501,99.248,0,0,0,1788334080,91774976,3331039232,3178774528,2820,1296,0,0
2019/10/16 22:31,0.252,0.252,99.244,0.252,0,0,1788325888,91774976,3331039232,3178782720,3112,1745,0,221184
2019/10/16 22:31,0.251,0.251,99.497,0,0,0,1788317696,91774976,3331039232,3178790912,3245,1827,0,0
2019/10/16 22:32,2.506,0.752,96.491,0.251,0,0,1788317696,91774976,3331039232,3178790912,33081,18546,0,344064
2019/10/16 22:32,0.503,0.251,99.246,0,0,0,1788456960,91774976,3331059712,3178631168,3915,2340,0,32768
2019/10/16 22:32,8,1.25,90.25,0.25,0,0.25,1797705728,91774976,3331067904,3169374208,29962,678172,0,163840
2019/10/16 22:32,0.251,0.251,98.995,0.503,0,0,1797799936,91774976,3331084288,3169263616,3159,1416,0,114688
2019/10/16 22:32,0.503,0,99.497,0,0,0,1797656576,91774976,3331084288,3169406976,5437,4480,0,0
2019/10/16 22:32,0.504,0.252,99.244,0,0,0,1797656576,91774976,3331084288,3169406976,6911,3748,0,49152
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797525504,91774976,3331088384,3169533952,5500,4177,0,0
2019/10/16 22:32,0.5,0.5,99,0,0,0,1797677056,91774976,3331096576,3169374208,6434,7722,0,0
2019/10/16 22:32,0.503,0.251,99.246,0,0,0,1797677056,91774976,3331096576,3169374208,3479,1745,0,0
2019/10/16 22:32,0.251,0.251,98.747,0.752,0,0,1797677056,91774976,3331096576,3169374208,4757,4431,0,32768
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797677056,91774976,3331096576,3169374208,3962,6412,0,0
2019/10/16 22:32,0.251,0.251,99.499,0,0,0,1797660672,91774976,3331096576,3169390592,3113,1745,0,0
2019/10/16 22:32,0.251,0.251,99.497,0,0,0,1797644288,91774976,3331096576,3169406976,3921,2117,0,0
2019/10/16 22:32,0.251,0,99.749,0,0,0,1797484544,91774976,3331096576,3169566720,3112,1745,0,16384
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797484544,91774976,3331096576,3169566720,3113,1761,0,0
2019/10/16 22:32,0.251,0.251,98.995,0.503,0,0,1797484544,91774976,3331096576,3169566720,3657,1853,0,32768
2019/10/16 22:32,0.5,0.5,99,0,0,0,1797357568,91774976,3331096576,3169693696,5076,3037,0,16384
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797320704,91774976,3331100672,3169726464,4036,2253,0,0
2019/10/16 22:32,0.756,0.252,98.992,0,0,0,1797320704,91774976,3331100672,3169726464,6064,6875,0,0
2019/10/16 22:32,0.5,0.5,99,0,0,0,1797304320,91774976,3331100672,3169742848,3130,1765,0,0
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797304320,91774976,3331100672,3169742848,3113,1745,0,0
2019/10/16 22:32,0.251,0,99.497,0.251,0,0,1797304320,91774976,3331100672,3169742848,3657,1853,0,32768
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797304320,91774976,3331100672,3169742848,4084,2438,0,8192
2019/10/16 22:32,0.251,0,99.749,0,0,0,1797296128,91774976,3331100672,3169751040,3113,1761,0,180224
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797296128,91774976,3331100672,3169751040,3699,2439,0,0
2019/10/16 22:32,0.251,0.251,99.499,0,0,0,1797296128,91774976,3331100672,3169751040,3112,1745,0,0
2019/10/16 22:32,0.503,0.251,99.246,0,0,0,1797296128,91774976,3331100672,3169751040,6360,3125,0,16384
2019/10/16 22:32,0.754,0.503,98.241,0.503,0,0,1797287936,91774976,3331108864,3169751040,24002,13764,0,253952
2019/10/16 22:32,7.035,0.754,91.96,0,0,0.251,1797709824,91774976,3331117056,3169320960,29400,672765,0,368640
2019/10/16 22:32,0.503,0.503,98.995,0,0,0,1797689344,91774976,3331137536,3169320960,3720,6489,0,0
2019/10/16 22:32,0.503,0,99.497,0,0,0,1797632000,91774976,3331145728,3169370112,4701,2645,0,0
2019/10/16 22:32,0.251,0.251,99.497,0,0,0,1797681152,91774976,3331145728,3169320960,3697,3201,0,0
2019/10/16 22:32,0.5,0.5,98.25,0.75,0,0,1797681152,91774976,3331145728,3169320960,7859,4564,0,196608
2019/10/16 22:32,0.75,0.25,99,0,0,0,1797570560,91774976,3331145728,3169431552,5618,3817,0,24576
2019/10/16 22:32,0.252,0.252,99.496,0,0,0,1797578752,91774976,3331153920,3169415168,6011,7535,0,0
2019/10/16 22:32,0.251,0.251,99.497,0,0,0,1797578752,91774976,3331153920,3169415168,3480,1557,0,0
2019/10/16 22:32,0.5,0.25,99.25,0,0,0,1797578752,91774976,3331153920,3169415168,5607,9082,0,0
2019/10/16 22:32,0.251,0.251,99.246,0.251,0,0,1797578752,91774976,3331153920,3169415168,3112,1745,0,65536
2019/10/16 22:32,0.251,0,99.749,0,0,0,1797578752,91774976,3331153920,3169415168,3245,1959,0,0
2019/10/16 22:32,0.5,0.5,99,0,0,0,1797529600,91774976,3331153920,3169464320,3789,1919,0,0
2019/10/16 22:32,0.251,0.251,99.497,0,0,0,1797529600,91774976,3331153920,3169464320,3112,1745,0,0
2019/10/16 22:32,0.501,0,99.499,0,0,0,1797402624,91774976,3331153920,3169591296,3113,1745,0,0
2019/10/16 22:32,0.251,0.251,99.499,0,0,0,1797402624,91774976,3331153920,3169591296,4372,2433,0,16384
2019/10/16 22:32,0.251,0.251,99.248,0.251,0,0,1797386240,91774976,3331153920,3169607680,3872,1993,0,40960
2019/10/16 22:32,0.252,0.252,99.496,0,0,0,1797242880,91774976,3331153920,3169751040,3279,2048,0,0
2019/10/16 22:32,0.501,0.251,99.248,0,0,0,1797238784,91774976,3331158016,3169751040,4817,2352,0,0
2019/10/16 22:32,0.252,0.252,99.496,0,0,0,1797238784,91774976,3331158016,3169751040,3130,1745,0,0
2019/10/16 22:32,0.5,0.25,99.25,0,0,0,1797230592,91774976,3331158016,3169759232,3113,2289,0,0
2019/10/16 22:32,0.251,0.251,99.497,0,0,0,1797230592,91774976,3331158016,3169759232,3657,1853,0,0
2019/10/16 22:32,0.752,0.251,98.747,0.251,0,0,1797226496,91774976,3331162112,3169759232,4085,2422,0,57344
2019/10/16 22:32,0.251,0.251,99.499,0,0,0,1797226496,91774976,3331162112,3169759232,3113,1761,0,0
2019/10/16 22:32,0.251,0.251,99.497,0,0,0,1797226496,91774976,3331162112,3169759232,3657,1853,0,0
2019/10/16 22:32,0.251,0.251,99.499,0,0,0,1797226496,91774976,3331162112,3169759232,3244,1811,0,0
2019/10/16 22:32,0.754,0.251,98.744,0.251,0,0,1797226496,91774976,3331162112,3169759232,26676,15072,0,253952
2019/10/16 22:32,0.251,0.501,98.747,0.501,0,0,1797083136,91774976,3331178496,3169886208,4262,1860,0,73728
2019/10/16 22:32,3.275,0.252,96.222,0,0,0.252,1797509120,91774976,3331190784,3169447936,31217,677682,0,172032
2019/10/16 22:32,0.251,0.251,99.497,0,0,0,1797632000,91774976,3331203072,3169312768,2034,1042,0,0
2019/10/16 22:32,0.252,0.252,99.496,0,0,0,1797632000,91774976,3331203072,3169312768,5225,2731,0,0
2019/10/16 22:32,0.75,0.5,98.75,0,0,0,1797632000,91774976,3331203072,3169312768,5390,4195,0,303104
2019/10/16 22:32,0.501,0.251,98.747,0.501,0,0,1797627904,91774976,3331207168,3169312768,6198,3175,0,155648
2019/10/16 22:33,0.501,0.501,98.997,0,0,0,1797640192,91774976,3331211264,3169296384,8336,9465,0,0
2019/10/16 22:33,0.251,0.251,99.499,0,0,0,1797636096,91774976,3331215360,3169296384,3410,2050,0,0
2019/10/16 22:33,0.501,0.251,99.248,0,0,0,1797636096,91774976,3331215360,3169296384,3289,1745,0,0
2019/10/16 22:33,0.251,0,99.749,0,0,0,1797636096,91774976,3331215360,3169296384,5607,9082,0,8192
2019/10/16 22:33,0.5,0.25,99.25,0,0,0,1797615616,91774976,3331219456,3169312768,3112,1761,0,0
2019/10/16 22:33,0.251,0.251,97.487,2.01,0,0,1797599232,91774976,3331219456,3169329152,3377,2009,0,106496
2019/10/16 22:33,0.252,0,99.748,0,0,0,1797439488,91774976,3331219456,3169488896,3657,1869,0,0
2019/10/16 22:33,0.25,0.25,99.5,0,0,0,1797439488,91774976,3331219456,3169488896,3112,1745,0,0
2019/10/16 22:33,0.251,0,99.749,0,0,0,1797439488,91774976,3331219456,3169488896,3113,1745,0,0
2019/10/16 22:33,0.5,0.25,99.25,0,0,0,1797439488,91774976,3331219456,3169488896,5554,2997,0,16384
2019/10/16 22:33,0.251,0.251,99.497,0,0,0,1797423104,91774976,3331219456,3169505280,4100,2956,0,0
2019/10/16 22:33,0.503,0,99.246,0.251,0,0,1797398528,91774976,3331227648,3169521664,5482,5285,0,32768
2019/10/16 22:33,0.251,0.251,99.499,0,0,0,1797271552,91774976,3331227648,3169648640,3675,3328,0,0
2019/10/16 22:33,0.25,0.5,99.25,0,0,0,1797271552,91774976,3331227648,3169648640,3112,1745,0,16384
2019/10/16 22:33,0.5,0.25,99.25,0,0,0,1797271552,91774976,3331227648,3169648640,3113,1761,0,0
2019/10/16 22:33,0.251,0.251,99.499,0,0,0,1797255168,91774976,3331227648,3169665024,3657,1853,0,0
2019/10/16 22:33,0.251,0.251,99.248,0.251,0,0,1797255168,91774976,3331227648,3169665024,4084,2422,0,49152
2019/10/16 22:33,0.251,0.251,99.497,0,0,0,1797255168,91774976,3331227648,3169665024,3113,1761,0,0
2019/10/16 22:33,0.251,0.251,99.499,0,0,0,1797255168,91774976,3331227648,3169665024,3657,1853,0,0
2019/10/16 22:33,0.251,0.251,99.497,0,0,0,1797255168,91774976,3331227648,3169665024,3244,1811,0,0
2019/10/16 22:33,0.75,0.5,98.5,0.25,0,0,1797255168,91774976,3331227648,3169665024,26936,15065,0,237568
2019/10/16 22:33,0.503,0,99.497,0,0,0,1797238784,91774976,3331244032,3169665024,4367,2218,0,40960
