,0.630907285,,,,,,1780464281,,,,,25637.59603,,114325.0989
2019/10/16 22:15,0.5,0.5,99,0,0,0,1728438272,91774976,3327778816,3241930752,3802,2224,0,442368
2019/10/16 22:15,0.251,0,98.241,1.508,0,0,1728311296,91774976,3327778816,3242057728,3148,1739,0,40960
2019/10/16 22:15,0.501,0.251,99.248,0,0,0,1728311296,91774976,3327778816,3242057728,3674,1869,0,0
2019/10/16 22:15,0.251,0.251,99.497,0,0,0,1728311296,91774976,3327778816,3242057728,3129,1744,0,0
2019/10/16 22:15,0.251,0.251,99.497,0,0,0,1728311296,91774976,3327778816,3242057728,4018,2370,0,16384
2019/10/16 22:15,0.251,0.251,99.497,0,0,0,1728311296,91774976,3327778816,3242057728,3740,1922,0,0
2019/10/16 22:15,0.5,0.25,99.25,0,0,0,1728311296,91774976,3327778816,3242057728,3129,1744,0,0
2019/10/16 22:15,0.252,0.252,99.244,0.252,0,0,1728311296,91774976,3327778816,3242057728,3130,1746,0,32768
2019/10/16 22:15,0.5,0.5,99,0,0,0,1728311296,91774976,3327778816,3242057728,9541,4805,0,40960
2019/10/16 22:15,0.504,0.252,98.992,0,0,0.252,1728299008,91774976,3327791104,3242057728,21096,12737,0,188416
2019/10/16 22:15,9,1.75,89,0.25,0,0,1757442048,91774976,3327795200,3212910592,27172,665985,0,212992
2019/10/16 22:15,0.501,0.251,99.248,0,0,0,1759469568,91774976,3327815680,3210862592,6117,11570,0,0
2019/10/16 22:15,0.752,0.251,98.997,0,0,0,1759469568,91774976,3327815680,3210862592,3575,2055,0,0
2019/10/16 22:15,0.252,0.252,98.992,0.504,0,0,1759469568,91774976,3327815680,3210862592,3698,3354,0,49152
2019/10/16 22:15,0.752,0.501,98.747,0,0,0,1759469568,91774976,3327815680,3210862592,8260,4359,0,40960
2019/10/16 22:15,0.501,0.251,99.248,0,0,0,1759608832,91774976,3327819776,3210719232,5088,3709,0,10838016
2019/10/16 22:15,0.504,0.252,99.244,0,0,0,1759739904,91774976,3327832064,3210575872,6198,7345,0,0
2019/10/16 22:15,0.504,0,99.496,0,0,0,1759866880,91774976,3327832064,3210448896,3857,1853,0,0
2019/10/16 22:15,0.25,0.5,99.25,0,0,0,1759866880,91774976,3327832064,3210448896,4490,5886,0,0
2019/10/16 22:15,0.752,0.251,98.496,0.501,0,0,1759866880,91774976,3327832064,3210448896,3123,1745,0,229376
2019/10/16 22:15,0.252,0,99.748,0,0,0,1759866880,91774976,3327832064,3210448896,3799,2067,0,16384
2019/10/16 22:15,0.5,0.5,99,0,0,0,1759817728,91774976,3327832064,3210498048,3254,1827,0,0
2019/10/16 22:15,0.5,0.25,99.25,0,0,0,1759690752,91774976,3327832064,3210625024,4380,2891,0,16384
2019/10/16 22:15,0.503,0,99.246,0,0,0.251,1759686656,91774976,3327836160,3210625024,4933,2290,0,0
2019/10/16 22:15,0.251,0.251,98.744,0.754,0,0,1759686656,91774976,3327836160,3210625024,5570,6809,0,81920
2019/10/16 22:15,0.5,0.5,99,0,0,0,1759666176,91774976,3327840256,3210641408,3207,1913,0,0
2019/10/16 22:15,0.503,0.251,99.246,0,0,0,1759649792,91774976,3327840256,3210657792,8626,4405,0,32768
2019/10/16 22:15,0.754,0.251,98.995,0,0,0,1759510528,91774976,3327852544,3210784768,21908,12647,0,212992
2019/10/16 22:15,1.256,0.251,98.492,0,0,0,1765797888,91774976,3327856640,3204493312,9322,5227,0,8192
2019/10/16 22:15,3.769,1.508,94.472,0.251,0,0,1787437056,91774976,3327864832,3182845952,22176,671979,0,229376
2019/10/16 22:15,0.501,0.251,99.248,0,0,0,1787445248,91774976,3327873024,3182829568,2033,1087,0,16384
2019/10/16 22:15,0.501,0,99.499,0,0,0,1787445248,91774976,3327873024,3182829568,5240,4335,0,0
2019/10/16 22:15,0.754,0.251,98.995,0,0,0,1787445248,91774976,3327873024,3182829568,5744,4064,0,40960
2019/10/16 22:15,2.244,0.499,97.257,0,0,0,1795973120,91774976,3327877120,3174297600,5890,2459,0,8192
2019/10/16 22:15,0.504,0.252,98.489,0.504,0,0.252,1795981312,91774976,3327885312,3174281216,7216,9067,0,49152
2019/10/16 22:15,0.251,0.251,99.499,0,0,0,1795981312,91774976,3327885312,3174281216,4024,1869,0,163840
2019/10/16 22:15,0.752,0.251,98.997,0,0,0,1795981312,91774976,3327885312,3174281216,4212,4338,0,0
2019/10/16 22:15,0.501,0,99.499,0,0,0,1795981312,91774976,3327885312,3174281216,3943,6397,0,0
2019/10/16 22:15,0.251,0.251,99.499,0,0,0,1795981312,91774976,3327885312,3174281216,3777,2063,0,0
2019/10/16 22:15,0.251,0.251,99.499,0,0,0,1795821568,91774976,3327885312,3174440960,3310,1900,0,0
2019/10/16 22:15,0.251,0.251,98.995,0.503,0,0,1795805184,91774976,3327885312,3174457344,3113,1746,0,90112
2019/10/16 22:15,0.501,0.251,99.248,0,0,0,1795944448,91774976,3327889408,3174313984,3657,1869,0,0
2019/10/16 22:15,0.503,0,99.497,0,0,0,1795944448,91774976,3327889408,3174313984,4188,2017,0,8192
2019/10/16 22:15,0.5,0.5,99,0,0,0,1795928064,91774976,3327889408,3174330368,4238,2741,0,8192
2019/10/16 22:15,0,0.251,99.749,0,0,0,1795891200,91774976,3327893504,3174363136,4469,2388,0,0
2019/10/16 22:15,0.5,0.25,98.75,0.5,0,0,1795764224,91774976,3327893504,3174490112,3691,2124,0,270336
2019/10/16 22:15,0.251,0.251,99.499,0,0,0,1795756032,91774976,3327893504,3174498304,3131,1781,0,0
2019/10/16 22:15,0.251,0.251,99.497,0,0,0,1795756032,91774976,3327893504,3174498304,3657,1853,0,0
2019/10/16 22:16,0.251,0.251,99.497,0,0,0,1795756032,91774976,3327893504,3174498304,3112,1745,0,0
2019/10/16 22:16,0.75,0.25,99,0,0,0,1795756032,91774976,3327893504,3174498304,3113,1745,0,0
2019/10/16 22:16,0.252,0,99.244,0.504,0,0,1795743744,91774976,3327897600,3174506496,4630,2530,0,106496
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1795727360,91774976,3327897600,3174522880,3112,1761,0,0
2019/10/16 22:16,0.503,0.251,99.246,0,0,0,1795727360,91774976,3327897600,3174522880,2735,1637,0,0
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1795727360,91774976,3327897600,3174522880,7851,3737,0,24576
2019/10/16 22:16,1.008,0.504,98.489,0,0,0,1795710976,91774976,3327913984,3174522880,22960,13264,0,204800
2019/10/16 22:16,4.988,1.247,93.516,0.249,0,0,1796386816,91774976,3327913984,3173847040,26754,667778,0,180224
2019/10/16 22:16,0.504,0.252,98.992,0.252,0,0,1796407296,91774976,3327934464,3173806080,6860,12631,0,65536
2019/10/16 22:16,0.251,0.251,99.499,0,0,0,1796407296,91774976,3327934464,3173806080,3509,1907,0,0
2019/10/16 22:16,0.251,0,99.749,0,0,0,1796407296,91774976,3327934464,3173806080,3896,3455,0,0
2019/10/16 22:16,0.752,0.251,98.997,0,0,0,1796276224,91774976,3327938560,3173933056,8267,4428,0,40960
2019/10/16 22:16,0.503,0.251,99.246,0,0,0,1796419584,91774976,3327938560,3173789696,5073,3862,0,16384
2019/10/16 22:16,0.5,0.5,98.5,0.5,0,0,1796554752,91774976,3327946752,3173646336,6012,7307,0,49152
2019/10/16 22:16,0.251,0.251,99.497,0,0,0,1796554752,91774976,3327946752,3173646336,4024,1911,0,0
2019/10/16 22:16,1.003,0.251,98.747,0,0,0,1796554752,91774976,3327946752,3173646336,4480,4403,0,0
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796554752,91774976,3327946752,3173646336,3695,6274,0,0
2019/10/16 22:16,0.251,0.251,99.499,0,0,0,1796554752,91774976,3327946752,3173646336,3723,1961,0,0
2019/10/16 22:16,0.252,0,99.244,0.504,0,0,1796378624,91774976,3327946752,3173822464,3310,1943,0,40960
2019/10/16 22:16,0.251,0.251,99.497,0,0,0,1796378624,91774976,3327946752,3173822464,3113,1719,0,0
2019/10/16 22:16,0.251,0.251,99.499,0,0,0,1796378624,91774976,3327946752,3173822464,3657,1895,0,0
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796378624,91774976,3327946752,3173822464,4809,2898,0,16384
2019/10/16 22:16,0.251,0,99.497,0,0,0.251,1796231168,91774976,3327950848,3173965824,3372,2043,0,131072
2019/10/16 22:16,0.251,0.251,99.499,0,0,0,1796214784,91774976,3327950848,3173982208,4929,2311,0,0
2019/10/16 22:16,0.5,0.25,74.5,24.75,0,0,1796210688,91774976,3327954944,3173982208,3733,2186,0,32768
2019/10/16 22:16,0.501,0.251,74.436,24.812,0,0,1796210688,91774976,3327954944,3173982208,3131,1761,0,0
2019/10/16 22:16,0,0.252,85.139,14.61,0,0,1796210688,91774976,3327954944,3173982208,3657,1853,0,8192
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796210688,91774976,3327954944,3173982208,3112,1761,0,139264
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796210688,91774976,3327954944,3173982208,4086,2438,0,16384
2019/10/16 22:16,0.5,0.25,98.75,0.5,0,0,1796206592,91774976,3327959040,3173982208,3657,1869,0,122880
2019/10/16 22:16,0.251,0.251,99.499,0,0,0,1796190208,91774976,3327959040,3173998592,3112,2289,0,0
2019/10/16 22:16,0.251,0.251,99.497,0,0,0,1796190208,91774976,3327959040,3173998592,3245,1811,0,0
2019/10/16 22:16,1,0.5,98.5,0,0,0,1796190208,91774976,3327959040,3173998592,27274,15172,0,278528
2019/10/16 22:16,1.008,0.252,98.741,0,0,0,1796055040,91774976,3327967232,3174125568,10659,6527,0,8192
2019/10/16 22:16,4.511,0.251,94.987,0.251,0,0,1796583424,91774976,3327987712,3173576704,22695,672481,0,172032
2019/10/16 22:16,0.251,0.251,98.995,0.503,0,0,1796591616,91774976,3327995904,3173560320,3158,1697,0,65536
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796591616,91774976,3327995904,3173560320,5239,4165,0,0
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796464640,91774976,3327995904,3173687296,4748,2491,0,32768
2019/10/16 22:16,0.5,0.5,99,0,0,0,1796603904,91774976,3328000000,3173543936,6443,3457,0,8192
2019/10/16 22:16,0.504,0,99.496,0,0,0,1796485120,91774976,3328008192,3173654528,7452,7768,0,0
2019/10/16 22:16,0.501,0.251,98.997,0.251,0,0,1796485120,91774976,3328008192,3173654528,3479,3185,0,32768
2019/10/16 22:16,0.252,0.252,99.496,0,0,0,1796485120,91774976,3328008192,3173654528,3657,1869,0,0
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796485120,91774976,3328008192,3173654528,5062,8971,0,8192
2019/10/16 22:16,0.75,0.25,99,0,0,0,1796485120,91774976,3328008192,3173654528,3179,1870,0,0
2019/10/16 22:16,0.252,0.252,99.496,0,0,0,1796452352,91774976,3328008192,3173687296,3855,2009,0,0
2019/10/16 22:16,0.5,0.25,99.25,0,0,0,1796435968,91774976,3328008192,3173703680,3112,1744,0,0
2019/10/16 22:16,0.251,0.251,99.246,0.251,0,0,1796435968,91774976,3328008192,3173703680,3113,1746,0,40960
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796435968,91774976,3328008192,3173703680,3657,1869,0,0
2019/10/16 22:16,0.754,0.251,98.995,0,0,0,1796419584,91774976,3328008192,3173720064,4807,2898,0,16384
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796272128,91774976,3328012288,3173863424,4102,2428,0,0
2019/10/16 22:16,0.251,0.251,99.497,0,0,0,1796263936,91774976,3328012288,3173871616,6606,5493,0,0
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796259840,91774976,3328016384,3173871616,3130,3204,0,0
2019/10/16 22:16,0.5,0.25,99,0.25,0,0,1796259840,91774976,3328016384,3173871616,3113,1746,0,73728
2019/10/16 22:16,0.503,0.251,98.995,0,0,0.251,1796931584,91774976,3328020480,3173195776,3657,2396,0,0
2019/10/16 22:16,0.251,0.251,99.497,0,0,0,1796931584,91774976,3328020480,3173195776,3112,1745,0,0
2019/10/16 22:16,0.251,0.251,99.499,0,0,0,1796931584,91774976,3328020480,3173195776,4086,2423,0,8192
2019/10/16 22:16,0.501,0.251,99.248,0,0,0,1796931584,91774976,3328020480,3173195776,3657,1868,0,0
2019/10/16 22:16,0.251,0.251,98.995,0.503,0,0,1796931584,91774976,3328020480,3173195776,3112,1745,0,237568
2019/10/16 22:16,0.251,0.251,99.497,0,0,0,1796931584,91774976,3328020480,3173195776,3245,1828,0,0
2019/10/16 22:16,0.756,0.252,98.992,0,0,0,1796931584,91774976,3328020480,3173195776,27612,15290,0,237568
2019/10/16 22:17,1.508,0.754,97.487,0.251,0,0,1797103616,91774976,3328040960,3173003264,8257,5000,0,114688
2019/10/16 22:17,3.266,0.754,95.98,0,0,0,1797394432,91774976,3328045056,3172708352,27411,667488,0,163840
2019/10/16 22:17,0.503,0.251,99.246,0,0,0,1797390336,91774976,3328065536,3172691968,6279,12590,0,81920
2019/10/16 22:17,0.501,0.251,98.246,1.003,0,0,1797373952,91774976,3328065536,3172708352,2033,1149,0,98304
2019/10/16 22:17,0.251,0.251,99.497,0,0,0,1797246976,91774976,3328065536,3172835328,5636,4709,0,0
2019/10/16 22:17,0.501,0.251,98.997,0,0,0.251,1797246976,91774976,3328065536,3172835328,8861,5211,0,49152
2019/10/16 22:17,1.005,0.251,98.744,0,0,0,1797263360,91774976,3328065536,3172818944,4743,3523,0,0
2019/10/16 22:17,0.501,0.251,99.248,0,0,0,1797398528,91774976,3328073728,3172675584,6189,7289,0,49152
2019/10/16 22:17,0.252,0,98.992,0.756,0,0,1797398528,91774976,3328073728,3172675584,3847,1911,0,65536
2019/10/16 22:17,0.501,0.501,98.997,0,0,0,1797394432,91774976,3328077824,3172675584,4480,4419,0,0
2019/10/16 22:17,0.503,0.251,99.246,0,0,0,1797378048,91774976,3328077824,3172691968,3695,6272,0,0
2019/10/16 22:17,0.501,0.251,99.248,0,0,0,1797378048,91774976,3328077824,3172691968,3765,2003,0,0
2019/10/16 22:17,0.251,0.251,99.497,0,0,0,1797201920,91774976,3328077824,3172868096,3310,1943,0,16384
2019/10/16 22:17,0.503,0.251,99.246,0,0,0,1797201920,91774976,3328077824,3172868096,3113,1719,0,0
2019/10/16 22:17,0.251,0.251,99.246,0.251,0,0,1797201920,91774976,3328077824,3172868096,3657,1895,0,49152
2019/10/16 22:17,0.501,0.251,99.248,0,0,0,1797201920,91774976,3328077824,3172868096,4743,2914,0,16384
2019/10/16 22:17,0.252,0.252,99.496,0,0,0,1797054464,91774976,3328081920,3173011456,3267,2529,0,0
2019/10/16 22:17,0.501,0.251,99.248,0,0,0,1797033984,91774976,3328086016,3173027840,4929,2232,0,0
2019/10/16 22:17,0.503,0.503,98.995,0,0,0,1797025792,91774976,3328086016,3173036032,5518,6787,0,0
2019/10/16 22:17,0.503,0,99.497,0,0,0,1797025792,91774976,3328086016,3173036032,3131,1745,0,0
2019/10/16 22:17,0.251,0.501,98.997,0.251,0,0,1797025792,91774976,3328086016,3173036032,3657,1853,0,32768
2019/10/16 22:17,0.501,0.251,99.248,0,0,0,1797025792,91774976,3328086016,3173036032,3112,1761,0,0
2019/10/16 22:17,0.251,0.251,99.497,0,0,0,1797017600,91774976,3328086016,3173044224,3161,1799,0,40960
2019/10/16 22:17,0.25,0.5,99.25,0,0,0,1797017600,91774976,3328086016,3173044224,4630,2546,0,8192
2019/10/16 22:17,0.252,0,99.748,0,0,0,1797017600,91774976,3328086016,3173044224,3112,1761,0,0
2019/10/16 22:17,0.75,0.5,98.75,0,0,0,1797017600,91774976,3328086016,3173044224,3245,1811,0,0
2019/10/16 22:17,0.503,0.251,98.744,0.503,0,0,1797017600,91774976,3328086016,3173044224,3657,1853,0,40960
2019/10/16 22:17,0.505,0.253,99.242,0,0,0,1797017600,91774976,3328086016,3173044224,26850,15230,0,376832
