,0.598536424,,,,,,1784496101,,,,,25446.74834,,115900.229
2019/10/17 1:23,0.5,0.5,99,0,0,0,1735270400,91791360,3347562496,3215298560,4919,5404,0,0
2019/10/17 1:23,0.503,0,99.497,0,0,0,1735270400,91791360,3347562496,3215298560,3824,3380,0,49152
2019/10/17 1:23,0.251,0.251,99.499,0,0,0,1735270400,91791360,3347562496,3215298560,3129,1761,0,0
2019/10/17 1:23,0.25,0.25,99,0.5,0,0,1735270400,91791360,3347562496,3215298560,3130,1746,0,98304
2019/10/17 1:23,0.25,0.5,99.25,0,0,0,1735270400,91791360,3347562496,3215298560,3674,1868,0,0
2019/10/17 1:23,0.501,0.251,99.248,0,0,0,1735270400,91791360,3347562496,3215298560,4081,2422,0,8192
2019/10/17 1:23,0.252,0,99.748,0,0,0,1735270400,91791360,3347562496,3215298560,3130,1762,0,0
2019/10/17 1:23,0.25,0.25,99.5,0,0,0,1735270400,91791360,3347562496,3215298560,3674,1852,0,0
2019/10/17 1:23,0,0.252,99.244,0.252,0,0.252,1735270400,91791360,3347562496,3215298560,3261,1913,0,32768
2019/10/17 1:23,0.75,0.25,98.75,0.25,0,0,1735270400,91791360,3347562496,3215298560,22983,14149,0,196608
2019/10/17 1:23,0.501,0.251,99.248,0,0,0,1735254016,91791360,3347578880,3215298560,7846,3633,0,40960
2019/10/17 1:23,7.557,1.008,91.436,0,0,0,1762885632,91791360,3347582976,3187662848,26211,665594,0,188416
2019/10/17 1:23,1.003,0.251,98.747,0,0,0,1764839424,91791360,3347599360,3185692672,5735,12066,0,0
2019/10/17 1:23,0.251,0.251,98.995,0.503,0,0,1764712448,91791360,3347599360,3185819648,2578,1373,0,57344
2019/10/17 1:23,0.251,0.251,99.499,0,0,0,1764708352,91791360,3347603456,3185819648,5820,4554,0,0
2019/10/17 1:23,0.754,0,99.246,0,0,0,1764704256,91791360,3347607552,3185819648,7712,4147,0,40960
2019/10/17 1:23,0.752,0.251,98.747,0,0,0.251,1765117952,91791360,3347607552,3185405952,5579,3829,0,10739712
2019/10/17 1:23,0.251,0.251,99.497,0,0,0,1765109760,91791360,3347615744,3185405952,6252,7267,0,0
2019/10/17 1:23,1,0.25,97.75,1,0,0,1764982784,91791360,3347615744,3185532928,3313,1898,0,204800
2019/10/17 1:23,0.503,0,99.497,0,0,0,1765109760,91791360,3347615744,3185405952,4533,4338,0,0
2019/10/17 1:23,0.5,0.25,99.25,0,0,0,1765109760,91791360,3347615744,3185405952,3624,3417,0,0
2019/10/17 1:23,0.503,0.251,99.246,0,0,0,1765109760,91791360,3347615744,3185405952,3189,1811,0,40960
2019/10/17 1:23,0.501,0.501,98.997,0,0,0,1767030784,91791360,3347615744,3183484928,3865,2067,0,0
2019/10/17 1:23,0.754,0.251,98.744,0.251,0,0,1767030784,91791360,3347615744,3183484928,4209,2635,0,98304
2019/10/17 1:23,0.748,6.234,92.519,0.499,0,0,1768165376,91791360,3347628032,3182338048,6061,5054,0,147456
2019/10/17 1:23,0.251,0.503,99.246,0,0,0,1768103936,91791360,3347632128,3182395392,6708,7140,0,0
2019/10/17 1:23,0.501,0.251,99.248,0,0,0,1768087552,91791360,3347632128,3182411776,3206,1897,0,8192
2019/10/17 1:23,0.503,0.251,99.246,0,0,0,1767944192,91791360,3347632128,3182555136,4840,3396,0,16384
2019/10/17 1:24,0.752,0.501,98.747,0,0,0,1767936000,91791360,3347640320,3182555136,25714,13672,0,221184
2019/10/17 1:24,0.252,0.252,99.496,0,0,0,1767641088,91791360,3347648512,3182841856,3727,1852,0,8192
2019/10/17 1:24,4.534,1.511,93.451,0.504,0,0,1793097728,91791360,3347660800,3157372928,29616,675032,0,294912
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1793073152,91791360,3347668992,3157389312,3158,1415,0,294912
2019/10/17 1:24,0.5,0.25,99.25,0,0,0,1792937984,91791360,3347668992,3157524480,5239,4869,0,0
2019/10/17 1:24,0.501,0.251,98.997,0.251,0,0,1792921600,91791360,3347668992,3157540864,6780,3439,0,49152
2019/10/17 1:24,0.251,0.251,99.499,0,0,0,1792888832,91791360,3347677184,3157565440,4284,2312,0,0
2019/10/17 1:24,0.503,0.503,98.744,0.251,0,0,1793044480,91791360,3347681280,3157405696,7584,7860,0,90112
2019/10/17 1:24,0.251,0.501,99.248,0,0,0,1795137536,91791360,3347685376,3155308544,3303,3213,0,0
2019/10/17 1:24,0.503,0,99.497,0,0,0,1795153920,91791360,3347685376,3155292160,3833,1853,0,0
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1795153920,91791360,3347685376,3155292160,5044,8975,0,0
2019/10/17 1:24,0.251,0.251,99.499,0,0,0,1795026944,91791360,3347685376,3155419136,3113,1746,0,0
2019/10/17 1:24,0.501,0.251,98.747,0.501,0,0,1795010560,91791360,3347685376,3155435520,3921,2117,0,40960
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1794977792,91791360,3347685376,3155468288,3112,1760,0,16384
2019/10/17 1:24,0.5,0.25,99.25,0,0,0,1794977792,91791360,3347685376,3155468288,3113,1762,0,0
2019/10/17 1:24,0.251,0.251,99.499,0,0,0,1794977792,91791360,3347685376,3155468288,3657,1853,0,0
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1794961408,91791360,3347685376,3155484672,4322,2789,0,16384
2019/10/17 1:24,0.251,0.251,99.499,0,0,0,1794674688,91791360,3347685376,3155771392,3997,2289,0,0
2019/10/17 1:24,0.251,0.503,98.995,0.251,0,0,1794670592,91791360,3347689472,3155771392,4779,2332,0,155648
2019/10/17 1:24,0.5,0.25,99.25,0,0,0,1794797568,91791360,3347689472,3155644416,3130,1772,0,0
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1794797568,91791360,3347689472,3155644416,3113,1746,0,0
2019/10/17 1:24,0.25,0.5,99.25,0,0,0,1794793472,91791360,3347693568,3155644416,3657,1853,0,0
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1794793472,91791360,3347693568,3155644416,3112,1744,0,0
2019/10/17 1:24,0.501,0.251,98.747,0.501,0,0,1794658304,91791360,3347693568,3155779584,4129,2465,0,155648
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1794658304,91791360,3347693568,3155779584,3657,1869,0,0
2019/10/17 1:24,0.503,0,99.497,0,0,0,1794658304,91791360,3347693568,3155779584,3112,1744,0,0
2019/10/17 1:24,0.251,0.251,99.499,0,0,0,1794658304,91791360,3347693568,3155779584,3592,2022,0,8192
2019/10/17 1:24,0.752,0.251,98.747,0.251,0,0,1794654208,91791360,3347697664,3155779584,27212,15712,0,221184
2019/10/17 1:24,7,1.25,91.25,0.25,0,0.25,1801666560,91791360,3347709952,3148754944,27350,666251,0,286720
2019/10/17 1:24,0.752,0.251,98.997,0,0,0,1801752576,91791360,3347726336,3148652544,5735,12069,0,0
2019/10/17 1:24,0.5,0.25,99.25,0,0,0,1801752576,91791360,3347726336,3148652544,3159,1582,0,0
2019/10/17 1:24,0.752,0.251,98.997,0,0,0,1801752576,91791360,3347726336,3148652544,5371,4592,0,0
2019/10/17 1:24,0.501,0.501,98.997,0,0,0,1801752576,91791360,3347726336,3148652544,7728,4104,0,40960
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1801637888,91791360,3347730432,3148763136,4600,2654,0,57344
2019/10/17 1:24,0.75,0.25,98.75,0.25,0,0,1801633792,91791360,3347734528,3148763136,5202,4174,0,73728
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1801773056,91791360,3347738624,3148619776,3303,1926,0,0
2019/10/17 1:24,0.499,0.249,99.252,0,0,0,1801773056,91791360,3347738624,3148619776,4932,4445,0,0
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1801773056,91791360,3347738624,3148619776,3964,6194,0,0
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1801773056,91791360,3347738624,3148619776,3179,1811,0,114688
2019/10/17 1:24,0.25,0.25,98.75,0.75,0,0,1801469952,91791360,3347738624,3148922880,3855,2067,0,32768
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1801469952,91791360,3347738624,3148922880,3112,1761,0,0
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1801469952,91791360,3347738624,3148922880,3113,1745,0,0
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1801469952,91791360,3347738624,3148922880,3657,1853,0,0
2019/10/17 1:24,0.252,0.252,99.496,0,0,0,1801453568,91791360,3347738624,3148939264,4969,3039,0,24576
2019/10/17 1:24,0.5,0,99.5,0,0,0,1801449472,91791360,3347742720,3148939264,3231,2065,0,0
2019/10/17 1:24,0.251,0.251,99.248,0.251,0,0,1801433088,91791360,3347742720,3148955648,4154,1914,0,49152
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1801428992,91791360,3347746816,3148955648,3130,1780,0,0
2019/10/17 1:24,0.75,0.25,99,0,0,0,1801420800,91791360,3347746816,3148963840,3113,1746,0,0
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1801420800,91791360,3347746816,3148963840,3657,1853,0,57344
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1801547776,91791360,3347746816,3148836864,3409,2075,0,0
2019/10/17 1:24,0.754,0.251,98.744,0.251,0,0,1801547776,91791360,3347746816,3148836864,3790,2652,0,73728
2019/10/17 1:24,0.251,0.251,99.497,0,0,0,1801543680,91791360,3347750912,3148836864,3657,1869,0,0
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1801543680,91791360,3347750912,3148836864,3112,1744,0,0
2019/10/17 1:24,0.501,0.251,99.248,0,0,0,1801543680,91791360,3347750912,3148836864,3892,2703,0,114688
2019/10/17 1:24,0.505,0,99.242,0.253,0,0,1801408512,91791360,3347759104,3148963840,26415,14189,0,221184
2019/10/17 1:24,0.503,0.251,98.744,0.503,0,0,1801412608,91791360,3347771392,3148947456,3770,2002,0,122880
2019/10/17 1:24,5.823,0.759,93.418,0,0,0,1801691136,91791360,3347779584,3148660736,29850,677234,0,172032
2019/10/17 1:24,0.251,0.251,99.499,0,0,0,1801707520,91791360,3347795968,3148627968,3158,1567,0,0
2019/10/17 1:24,0.503,0.251,99.246,0,0,0,1801707520,91791360,3347795968,3148627968,5820,4653,0,0
2019/10/17 1:24,0.5,0.25,99.25,0,0,0,1801580544,91791360,3347795968,3148754944,4551,2119,0,32768
2019/10/17 1:25,0.501,0.251,98.997,0,0,0.251,1801580544,91791360,3347795968,3148754944,6642,3481,0,8192
2019/10/17 1:25,0.75,0.25,98.5,0.5,0,0,1801601024,91791360,3347808256,3148722176,7584,7931,0,40960
2019/10/17 1:25,0.501,0.251,99.248,0,0,0,1801601024,91791360,3347808256,3148722176,3479,3201,0,0
2019/10/17 1:25,0.503,0,99.497,0,0,0,1801601024,91791360,3347808256,3148722176,3657,2026,0,65536
2019/10/17 1:25,0.251,0.251,99.499,0,0,0,1801601024,91791360,3347808256,3148722176,5106,9034,0,0
2019/10/17 1:25,0.252,0,99.748,0,0,0,1801601024,91791360,3347808256,3148722176,3113,1746,0,0
2019/10/17 1:25,0.503,0.251,98.744,0.503,0,0,1801568256,91791360,3347808256,3148754944,3921,2116,0,81920
2019/10/17 1:25,0.5,0.25,99.25,0,0,0,1801408512,91791360,3347808256,3148914688,3112,1761,0,0
2019/10/17 1:25,0.251,0.251,99.497,0,0,0,1801408512,91791360,3347808256,3148914688,3113,1746,0,0
2019/10/17 1:25,0.252,0,99.748,0,0,0,1801392128,91791360,3347808256,3148931072,3657,1852,0,0
2019/10/17 1:25,0.504,0.252,99.244,0,0,0,1801392128,91791360,3347808256,3148931072,4943,2889,0,16384
2019/10/17 1:25,0.501,0.251,99.248,0,0,0,1801347072,91791360,3347812352,3148972032,4102,2428,0,0
2019/10/17 1:25,0.5,0.25,98.5,0.75,0,0,1801347072,91791360,3347812352,3148972032,4199,2298,0,40960
2019/10/17 1:25,0,0.252,99.748,0,0,0,1801347072,91791360,3347812352,3148972032,3130,2302,0,106496
2019/10/17 1:25,0.501,0.251,99.248,0,0,0,1801347072,91791360,3347812352,3148972032,3113,1762,0,0
2019/10/17 1:25,0.251,0,99.749,0,0,0,1801211904,91791360,3347812352,3149107200,3657,1852,0,0
2019/10/17 1:25,0.251,0.251,99.497,0,0,0,1801211904,91791360,3347812352,3149107200,4021,2304,0,0
2019/10/17 1:25,0.501,0.251,98.997,0.251,0,0,1801211904,91791360,3347812352,3149107200,3179,1864,0,49152
2019/10/17 1:25,0.251,0.501,99.248,0,0,0,1801211904,91791360,3347812352,3149107200,3657,1868,0,49152
2019/10/17 1:25,0.251,0.251,99.499,0,0,0,1801338880,91791360,3347812352,3148980224,3112,1761,0,0
2019/10/17 1:25,0.501,0.251,99.248,0,0,0,1801338880,91791360,3347812352,3148980224,3245,1812,0,0
2019/10/17 1:25,0.503,0.251,98.995,0.251,0,0,1801211904,91791360,3347812352,3149107200,27433,15173,0,237568
2019/10/17 1:25,0.251,0.251,99.497,0,0,0,1801195520,91791360,3347828736,3149107200,3690,2044,0,8192
2019/10/17 1:25,3.023,0.504,95.97,0.504,0,0,1801666560,91791360,3347828736,3148636160,26371,666918,0,303104
2019/10/17 1:25,0.501,0.251,99.248,0,0,0,1801625600,91791360,3347845120,3148660736,6279,11975,0,0
2019/10/17 1:25,0.5,0.25,99.25,0,0,0,1801625600,91791360,3347845120,3148660736,2614,1453,0,0
2019/10/17 1:25,0.503,0.251,99.246,0,0,0,1801498624,91791360,3347845120,3148787712,5240,4156,0,0
2019/10/17 1:25,0.75,0.25,98.75,0.25,0,0,1801498624,91791360,3347845120,3148787712,8730,4888,0,49152
2019/10/17 1:25,0.501,0.251,98.747,0.501,0,0,1801633792,91791360,3347853312,3148644352,4875,3796,0,139264
2019/10/17 1:25,0.5,0.25,99.25,0,0,0,1801637888,91791360,3347865600,3148627968,4147,2870,0,0
2019/10/17 1:25,0.251,0.251,99.497,0,0,0,1801637888,91791360,3347865600,3148627968,4022,1665,0,0
2019/10/17 1:25,1.003,1.003,97.995,0,0,0,1802989568,91791360,3347865600,3147276288,4597,4721,0,0
2019/10/17 1:25,0.251,0.251,99.499,0,0,0,1802973184,91791360,3347865600,3147292672,3965,6424,0,0
2019/10/17 1:25,0.25,0.5,99,0,0,0.25,1802047488,91791360,3347869696,3148214272,3723,1919,0,57344
2019/10/17 1:25,0.253,0,99.242,0.505,0,0,1801998336,91791360,3347869696,3148263424,3310,1959,0,114688
2019/10/17 1:25,0.5,0.25,99.25,0,0,0,1801998336,91791360,3347869696,3148263424,3113,1761,0,0
2019/10/17 1:25,0,0.251,99.749,0,0,0,1801998336,91791360,3347869696,3148263424,3699,2439,0,0
2019/10/17 1:25,0.251,0.251,99.497,0,0,0,1801981952,91791360,3347869696,3148279808,4478,2710,0,16384
2019/10/17 1:25,0.251,0.251,99.499,0,0,0,1801965568,91791360,3347869696,3148296192,3429,1617,0,0
2019/10/17 1:25,0.501,0.251,99.248,0,0,0,1801949184,91791360,3347869696,3148312576,4271,2270,0,0
2019/10/17 1:25,0.251,0.251,99.246,0.251,0,0,1801928704,91791360,3347873792,3148328960,3691,2124,0,40960
2019/10/17 1:25,0.251,0.251,99.499,0,0,0,1801928704,91791360,3347873792,3148328960,3131,1782,0,0
2019/10/17 1:25,0.5,0.25,99.25,0,0,0,1801928704,91791360,3347873792,3148328960,3699,1894,0,0
2019/10/17 1:25,0.251,0.251,99.499,0,0,0,1801912320,91791360,3347873792,3148345344,3112,1745,0,8192
2019/10/17 1:25,0.251,0.251,99.499,0,0,0,1801912320,91791360,3347873792,3148345344,4087,2386,0,8192
2019/10/17 1:25,0.501,0,99.499,0,0,0,1801912320,91791360,3347873792,3148345344,3657,1921,0,0
2019/10/17 1:25,0.25,0.25,99,0.5,0,0,1801912320,91791360,3347873792,3148345344,3112,1745,0,40960
2019/10/17 1:25,0.5,0.25,99.25,0,0,0,1801912320,91791360,3347873792,3148345344,3245,1828,0,0
