,0.598397351,,,,,,1790250574,,,,,25619.36424,,117634.9539
2019/10/16 23:49,0.504,0,99.496,0,0,0,1739898880,91779072,3335598080,3222646784,3860,3413,0,0
2019/10/16 23:49,0.503,0.251,99.246,0,0,0,1739943936,91779072,3335602176,3222597632,3674,1810,0,0
2019/10/16 23:49,0.251,0.251,99.499,0,0,0,1739894784,91779072,3335602176,3222646784,3129,1745,0,0
2019/10/16 23:49,0.251,0.251,98.997,0.501,0,0,1739894784,91779072,3335602176,3222646784,3130,1745,0,49152
2019/10/16 23:49,0.5,0.25,99.25,0,0,0,1739894784,91779072,3335602176,3222646784,4628,2546,0,475136
2019/10/16 23:49,0.501,0.251,99.248,0,0,0,1739894784,91779072,3335602176,3222646784,3129,1761,0,0
2019/10/16 23:49,0.5,0.25,99,0,0,0.25,1739894784,91779072,3335602176,3222646784,3130,1745,0,0
2019/10/16 23:49,0.25,0.5,99.25,0,0,0,1739894784,91779072,3335602176,3222646784,3752,2402,0,0
2019/10/16 23:49,1.005,0.251,98.744,0,0,0,1739882496,91779072,3335614464,3222646784,26692,15337,0,237568
2019/10/16 23:49,0.251,0.251,98.995,0.503,0,0,1739878400,91779072,3335618560,3222646784,3921,2596,0,49152
2019/10/16 23:49,10.025,1.754,88.221,0,0,0,1766846464,91779072,3335634944,3195662336,24673,661371,0,172032
2019/10/16 23:49,0.503,0.251,99.246,0,0,0,1768955904,91779072,3335639040,3193548800,5734,12067,0,0
2019/10/16 23:49,0.251,0.251,99.497,0,0,0,1768955904,91779072,3335639040,3193548800,2034,918,0,0
2019/10/16 23:49,0.501,0.251,99.248,0,0,0,1768955904,91779072,3335639040,3193548800,6365,4958,0,0
2019/10/16 23:49,0.503,0.251,98.744,0.503,0,0,1769226240,91779072,3335639040,3193278464,5684,3573,0,10854400
2019/10/16 23:49,0.501,0.251,99.248,0,0,0,1769234432,91779072,3335647232,3193262080,6318,3423,0,8192
2019/10/16 23:49,0.503,0,99.497,0,0,0,1769226240,91779072,3335655424,3193262080,6759,6141,0,0
2019/10/16 23:49,0.251,0.501,99.248,0,0,0,1769226240,91779072,3335655424,3193262080,3312,3339,0,0
2019/10/16 23:49,0.501,0,99.499,0,0,0,1769226240,91779072,3335655424,3193262080,3123,1875,0,0
2019/10/16 23:49,0.5,0.5,98.5,0.5,0,0,1769226240,91779072,3335655424,3193262080,5035,5994,0,270336
2019/10/16 23:49,0.504,0.252,99.244,0,0,0,1769320448,91779072,3335655424,3193167872,3188,1827,0,0
2019/10/16 23:49,0.501,0,99.499,0,0,0,1769304064,91779072,3335655424,3193184256,3321,1943,0,0
2019/10/16 23:49,0.5,0.25,99.25,0,0,0,1769168896,91779072,3335655424,3193319424,4886,2897,0,16384
2019/10/16 23:49,0.25,0.25,99.5,0,0,0,1769168896,91779072,3335655424,3193319424,3939,2037,0,0
2019/10/16 23:49,0.252,0,99.748,0,0,0,1769144320,91779072,3335663616,3193335808,5546,5478,0,24576
2019/10/16 23:49,0.5,0.25,98.5,0.5,0,0.25,1769127936,91779072,3335663616,3193352192,4373,3604,0,73728
2019/10/16 23:49,0.251,0.251,99.497,0,0,0,1769140224,91779072,3335667712,3193335808,3254,1870,0,0
2019/10/16 23:49,0.756,0.252,98.992,0,0,0,1771229184,91779072,3335675904,3191238656,26866,15323,0,237568
2019/10/16 23:49,0.251,0.251,99.499,0,0,0,1771220992,91779072,3335684096,3191238656,4272,1960,0,8192
2019/10/16 23:49,4.261,0.752,94.737,0.251,0,0,1797312512,91779072,3335696384,3165134848,29355,676049,0,172032
2019/10/16 23:49,0.501,0.251,98.747,0.501,0,0,1797316608,91779072,3335700480,3165126656,2034,934,0,90112
2019/10/16 23:50,0.756,0,99.244,0,0,0,1797242880,91779072,3335704576,3165196288,8171,6111,0,57344
2019/10/16 23:50,1,0.5,98.5,0,0,0,1797369856,91779072,3335704576,3165069312,4253,2763,0,24576
2019/10/16 23:50,0.251,0.251,99.497,0,0,0,1797382144,91779072,3335708672,3165052928,6266,3336,0,16384
2019/10/16 23:50,1.003,0.251,98.747,0,0,0,1797652480,91779072,3335708672,3164782592,6339,4773,0,40960
2019/10/16 23:50,0,0.252,99.244,0.504,0,0,1797509120,91779072,3335708672,3164925952,3611,2034,0,90112
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1797500928,91779072,3335716864,3164925952,3113,1761,0,0
2019/10/16 23:50,0.251,0.251,99.497,0,0,0,1797373952,91779072,3335716864,3165052928,5721,9409,0,0
2019/10/16 23:50,0.25,0.5,99.25,0,0,0,1797373952,91779072,3335716864,3165052928,3112,1745,0,0
2019/10/16 23:50,0.251,0.251,99.497,0,0,0,1797324800,91779072,3335716864,3165102080,3377,2183,0,196608
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1797197824,91779072,3335716864,3165229056,3657,1869,0,0
2019/10/16 23:50,0.251,0.251,98.997,0.501,0,0,1797197824,91779072,3335716864,3165229056,3112,1745,0,40960
2019/10/16 23:50,0.251,0.251,99.499,0,0,0,1797181440,91779072,3335716864,3165245440,3113,1761,0,0
2019/10/16 23:50,0.251,0,99.749,0,0,0,1797054464,91779072,3335716864,3165372416,4976,2897,0,16384
2019/10/16 23:50,0.25,0.5,99,0,0,0.25,1796874240,91779072,3335720960,3165548544,3967,2143,0,57344
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1796874240,91779072,3335720960,3165548544,3655,2037,0,0
2019/10/16 23:50,0.251,0.251,98.997,0.501,0,0,1796874240,91779072,3335720960,3165548544,4255,2251,0,65536
2019/10/16 23:50,0.251,0.251,99.499,0,0,0,1796874240,91779072,3335720960,3165548544,3112,1761,0,0
2019/10/16 23:50,0.251,0,99.749,0,0,0,1796874240,91779072,3335720960,3165548544,3113,1745,0,0
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1796874240,91779072,3335720960,3165548544,3657,1853,0,122880
2019/10/16 23:50,0.251,0,99.749,0,0,0,1796845568,91779072,3335725056,3165573120,4086,2438,0,8192
2019/10/16 23:50,0.251,0.251,99.497,0,0,0,1796845568,91779072,3335725056,3165573120,3113,1761,0,0
2019/10/16 23:50,0.251,0.501,96.742,2.506,0,0,1796972544,91779072,3335725056,3165446144,3657,1853,0,81920
2019/10/16 23:50,0.252,0,99.748,0,0,0,1796972544,91779072,3335725056,3165446144,3825,2718,0,8192
2019/10/16 23:50,1.504,0.501,97.995,0,0,0,1798799360,91779072,3335741440,3163602944,26053,14079,0,253952
2019/10/16 23:50,6.313,0.758,92.929,0,0,0,1807859712,91779072,3335753728,3154530304,28818,666812,0,172032
2019/10/16 23:50,0.503,0.251,99.246,0,0,0,1808146432,91779072,3335761920,3154235392,5734,12067,0,0
2019/10/16 23:50,0.25,0.5,99.25,0,0,0,1808146432,91779072,3335761920,3154235392,2076,960,0,0
2019/10/16 23:50,0.251,0.251,98.995,0.503,0,0,1808273408,91779072,3335761920,3154108416,6497,5236,0,57344
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1808285696,91779072,3335766016,3154092032,7727,4163,0,57344
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1808158720,91779072,3335766016,3154219008,4056,2307,0,0
2019/10/16 23:50,0.754,0.251,98.995,0,0,0,1808220160,91779072,3335770112,3154153472,7611,8745,0,0
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1808293888,91779072,3335774208,3154075648,3478,1898,0,0
2019/10/16 23:50,0.5,0.25,99,0.25,0,0,1808293888,91779072,3335774208,3154075648,4213,4467,0,81920
2019/10/16 23:50,0.251,0.251,99.497,0,0,0,1808293888,91779072,3335774208,3154075648,4509,6506,0,32768
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1808261120,91779072,3335774208,3154108416,3178,1827,0,0
2019/10/16 23:50,0.251,0,99.749,0,0,0,1808117760,91779072,3335774208,3154251776,3311,1943,0,0
2019/10/16 23:50,0.25,0.25,99.5,0,0,0,1808117760,91779072,3335774208,3154251776,2919,1665,0,0
2019/10/16 23:50,0.251,0.251,99.499,0,0,0,1808117760,91779072,3335774208,3154251776,3013,1360,0,0
2019/10/16 23:50,0.252,0,99.244,0.504,0,0,1808113664,91779072,3335778304,3154251776,4732,2909,0,73728
2019/10/16 23:50,0.5,0.25,99.25,0,0,0,1808097280,91779072,3335778304,3154268160,4457,1958,0,0
2019/10/16 23:50,0.501,0,99.248,0,0,0.251,1807953920,91779072,3335778304,3154411520,3923,2369,0,0
2019/10/16 23:50,0,0.503,99.497,0,0,0,1807949824,91779072,3335782400,3154411520,5482,6769,0,0
2019/10/16 23:50,0.5,0.25,99.25,0,0,0,1807949824,91779072,3335782400,3154411520,3675,1873,0,0
2019/10/16 23:50,0.5,0.25,98.5,0.75,0,0,1807941632,91779072,3335782400,3154419712,3112,1745,0,163840
2019/10/16 23:50,0.251,0.251,99.497,0,0,0,1807941632,91779072,3335782400,3154419712,3113,1761,0,0
2019/10/16 23:50,0.251,0.251,99.499,0,0,0,1807941632,91779072,3335782400,3154419712,3657,1853,0,0
2019/10/16 23:50,0.251,0.251,99.499,0,0,0,1807941632,91779072,3335782400,3154419712,4086,2422,0,8192
2019/10/16 23:50,0.503,0,99.497,0,0,0,1807933440,91779072,3335782400,3154427904,3113,2289,0,0
2019/10/16 23:50,0.5,0.25,99.25,0,0,0,1807933440,91779072,3335782400,3154427904,3789,1962,0,155648
2019/10/16 23:50,0.75,0.25,97.75,1.25,0,0,1807933440,91779072,3335782400,3154427904,3759,2609,0,98304
2019/10/16 23:50,0.754,0.251,98.995,0,0,0,1807929344,91779072,3335786496,3154427904,25803,14079,0,221184
2019/10/16 23:50,0.251,0.251,99.499,0,0,0,1807917056,91779072,3335798784,3154427904,4448,2176,0,8192
2019/10/16 23:50,5.542,1.008,93.451,0,0,0,1808101376,91779072,3335815168,3154227200,30292,676199,0,172032
2019/10/16 23:50,0.501,0,99.499,0,0,0,1808334848,91779072,3335819264,3153989632,2034,2373,0,57344
2019/10/16 23:50,0.501,0.251,98.496,0.752,0,0,1808347136,91779072,3335823360,3153973248,4914,2617,0,114688
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1808474112,91779072,3335823360,3153846272,4680,3631,0,16384
2019/10/16 23:50,0.252,0,99.748,0,0,0,1808486400,91779072,3335827456,3153829888,7425,4211,0,24576
2019/10/16 23:50,0.501,0.251,98.997,0,0,0.251,1808494592,91779072,3335835648,3153813504,4988,3795,0,0
2019/10/16 23:50,0.501,0.251,99.248,0,0,0,1808494592,91779072,3335835648,3153813504,6053,7536,0,16384
2019/10/16 23:50,0.252,0,99.496,0.252,0,0,1808494592,91779072,3335835648,3153813504,3480,1761,0,81920
2019/10/16 23:51,0.5,0.5,99,0,0,0,1808494592,91779072,3335835648,3153813504,5609,9098,0,0
2019/10/16 23:51,0.251,0.251,99.497,0,0,0,1808461824,91779072,3335835648,3153846272,3112,1745,0,0
2019/10/16 23:51,0.752,0.251,98.997,0,0,0,1808285696,91779072,3335835648,3154022400,3377,2052,0,0
2019/10/16 23:51,0.501,6.516,91.98,1.003,0,0,1810415616,91779072,3335843840,3151884288,6357,4962,0,139264
2019/10/16 23:51,0.501,0.251,99.248,0,0,0,1809256448,91779072,3335843840,3153043456,3358,2044,0,0
2019/10/16 23:51,0.501,0.501,98.997,0,0,0,1809231872,91779072,3335843840,3153068032,3113,1745,0,0
2019/10/16 23:51,0.503,0.251,99.246,0,0,0,1809104896,91779072,3335843840,3153195008,5276,3006,0,16384
2019/10/16 23:51,0.251,0.503,99.246,0,0,0,1808789504,91779072,3335847936,3153506304,4031,2143,0,0
2019/10/16 23:51,0.503,0,98.744,0.754,0,0,1808785408,91779072,3335852032,3153506304,3859,2237,0,65536
2019/10/16 23:51,0.5,0.5,98.25,0.75,0,0,1808777216,91779072,3335852032,3153514496,6064,6911,0,8192
2019/10/16 23:51,0.251,0.251,99.497,0,0,0,1808777216,91779072,3335852032,3153514496,3130,2289,0,0
2019/10/16 23:51,0.501,0,99.499,0,0,0,1808769024,91779072,3335852032,3153522688,3113,1745,0,0
2019/10/16 23:51,0.252,0.252,99.496,0,0,0,1808752640,91779072,3335852032,3153539072,3657,1853,0,0
2019/10/16 23:51,0.5,0.5,99,0,0,0,1808617472,91779072,3335852032,3153674240,4086,2422,0,32768
2019/10/16 23:51,0.253,0,99.242,0.505,0,0,1808617472,91779072,3335852032,3153674240,3113,1761,0,49152
2019/10/16 23:51,0.251,0.501,99.248,0,0,0,1808490496,91779072,3335852032,3153801216,3657,1869,0,0
2019/10/16 23:51,0.251,0.251,99.497,0,0,0,1808482304,91779072,3335852032,3153809408,3244,1811,0,0
2019/10/16 23:51,1.005,0.251,98.744,0,0,0,1808465920,91779072,3335860224,3153817600,18700,10094,0,147456
2019/10/16 23:51,0.501,0.251,98.997,0.251,0,0,1808588800,91779072,3335864320,3153690624,12381,7100,0,352256
2019/10/16 23:51,3.266,1.005,95.477,0,0,0.251,1808752640,91779072,3335884800,3153506304,31246,676796,0,180224
2019/10/16 23:51,0.499,0.499,98.504,0.499,0,0,1808752640,91779072,3335884800,3153506304,2034,2373,0,98304
2019/10/16 23:51,0.251,0.251,99.499,0,0,0,1808748544,91779072,3335888896,3153506304,5495,3120,0,0
2019/10/16 23:51,0.251,0.251,99.497,0,0,0,1808748544,91779072,3335888896,3153506304,2903,2744,0,0
2019/10/16 23:51,0.501,0.251,99.248,0,0,0,1808891904,91779072,3335888896,3153362944,7856,4236,0,122880
2019/10/16 23:51,0.504,0,99.496,0,0,0,1808900096,91779072,3335897088,3153346560,5750,4004,0,0
2019/10/16 23:51,0.251,0.501,98.997,0.251,0,0,1808900096,91779072,3335897088,3153346560,6187,7503,0,49152
2019/10/16 23:51,0.251,0.251,99.499,0,0,0,1808900096,91779072,3335897088,3153346560,3303,1914,0,0
2019/10/16 23:51,0.501,0.251,99.248,0,0,0,1808896000,91779072,3335901184,3153346560,5609,9084,0,0
2019/10/16 23:51,0.251,0.251,99.497,0,0,0,1808896000,91779072,3335901184,3153346560,3112,1745,0,0
2019/10/16 23:51,0.501,0.251,99.248,0,0,0,1808592896,91779072,3335901184,3153649664,3419,2051,0,0
2019/10/16 23:51,0.251,0.501,98.747,0.501,0,0,1808609280,91779072,3335901184,3153633280,3657,1853,0,57344
2019/10/16 23:51,0.251,0.251,99.497,0,0,0,1808592896,91779072,3335901184,3153649664,3112,1761,0,0
2019/10/16 23:51,0.503,0.251,99.246,0,0,0,1808592896,91779072,3335901184,3153649664,3113,1745,0,0
2019/10/16 23:51,0.251,0.251,99.499,0,0,0,1808449536,91779072,3335901184,3153793024,4911,3441,0,32768
2019/10/16 23:51,0.501,0.251,99.248,0,0,0,1808429056,91779072,3335905280,3153809408,3791,2143,0,0
2019/10/16 23:51,0.252,0,99.748,0,0,0,1808429056,91779072,3335905280,3153809408,3279,1694,0,0
2019/10/16 23:51,0.25,0.5,99,0.25,0,0,1808302080,91779072,3335905280,3153936384,4817,2351,0,49152
2019/10/16 23:51,0.252,0.252,99.496,0,0,0,1808302080,91779072,3335905280,3153936384,3130,1761,0,0
2019/10/16 23:51,0.251,0.251,99.499,0,0,0,1808429056,91779072,3335905280,3153809408,3113,1745,0,8192
2019/10/16 23:51,0.251,0.251,99.499,0,0,0,1808412672,91779072,3335905280,3153825792,3657,1869,0,0
2019/10/16 23:51,0.503,0,99.497,0,0,0,1808412672,91779072,3335905280,3153825792,4085,2422,0,8192
2019/10/16 23:51,0.251,0.251,98.997,0.501,0,0,1808412672,91779072,3335905280,3153825792,3113,1761,0,65536
2019/10/16 23:51,0.25,0.5,99.25,0,0,0,1808412672,91779072,3335905280,3153825792,2919,1681,0,0
2019/10/16 23:51,0.503,0,99.497,0,0,0,1808412672,91779072,3335905280,3153825792,3145,1426,0,8192
2019/10/16 23:51,0.754,0.503,98.744,0,0,0,1808273408,91779072,3335917568,3153952768,27098,15190,0,237568
