,0.676119403,,,,,,1781383209,,,,5810.940299,27248.00995,,97134.49044
system,total cpu usage,,,,,,memory usage,,,,net/total,,dsk/total,
date/time,usr,sys,idl,wai,hiq,siq,used,buff,cach,free,recv,send,read,writ
2019/10/16 21:51,0.501,0.251,98.997,0.251,0,0,1794232320,91770880,3325620224,3178299392,4685,2213,0,90112
2019/10/16 21:51,1.01,0.253,98.737,0,0,0,1794117632,91770880,3325624320,3178409984,7462,4729,0,24576
2019/10/16 21:51,0.501,0.251,99.248,0,0,0,1794375680,91770880,3325636608,3178139648,6396,7901,0,0
2019/10/16 21:51,0.251,0.501,99.248,0,0,0,1794375680,91770880,3325636608,3178139648,3479,1746,0,0
2019/10/16 21:51,0.251,0.251,99.499,0,0,0,1794375680,91770880,3325636608,3178139648,3705,1906,0,0
2019/10/16 21:51,0.251,0,99.749,0,0,0,1794375680,91770880,3325636608,3178139648,5062,8972,0,0
2019/10/16 21:51,0.252,0.252,98.992,0.504,0,0,1794375680,91770880,3325636608,3178139648,3179,1812,0,212992
2019/10/16 21:51,0.748,0.499,98.753,0,0,0,1795133440,91770880,3325640704,3177377792,3855,2066,0,0
2019/10/16 21:51,0,0.251,99.749,0,0,0,1795133440,91770880,3325640704,3177377792,3112,1745,0,0
2019/10/16 21:51,0.501,0.251,99.248,0,0,0,1795133440,91770880,3325640704,3177377792,3113,1746,0,0
2019/10/16 21:51,0.251,0.251,99.499,0,0,0,1795006464,91770880,3325640704,3177504768,3926,1961,0,0
2019/10/16 21:51,0.499,0.249,99.002,0.249,0,0,1794990080,91770880,3325640704,3177521152,4162,2813,0,16384
2019/10/16 21:51,0.251,0.251,99.246,0.251,0,0,1794969600,91770880,3325644800,3177537536,3931,2157,0,49152
2019/10/16 21:51,0.25,0.5,99.25,0,0,0,1794842624,91770880,3325644800,3177664512,6644,6982,0,0
2019/10/16 21:52,0.504,0,99.496,0,0,0,1794822144,91770880,3325648896,3177680896,3130,1765,0,0
2019/10/16 21:52,0.5,0.25,99.25,0,0,0,1794822144,91770880,3325648896,3177680896,3113,1746,0,0
2019/10/16 21:52,0.251,0.251,99.497,0,0,0,1794822144,91770880,3325648896,3177680896,3657,2396,0,114688
2019/10/16 21:52,0.251,0.251,98.997,0.501,0,0,1794797568,91770880,3325648896,3177705472,3112,1761,0,98304
2019/10/16 21:52,0.503,0,99.497,0,0,0,1794797568,91770880,3325648896,3177705472,4086,2439,0,8192
2019/10/16 21:52,0.25,0.5,99.25,0,0,0,1794797568,91770880,3325648896,3177705472,3747,1958,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794670592,91770880,3325648896,3177832448,3112,1745,0,0
2019/10/16 21:52,0.501,0,99.499,0,0,0,1794670592,91770880,3325648896,3177832448,6541,3225,0,65536
2019/10/16 21:52,0.752,0.501,98.747,0,0,0,1794654208,91770880,3325665280,3177832448,24384,13769,0,221184
2019/10/16 21:52,0,0.251,98.997,0.752,0,0,1794650112,91770880,3325669376,3177832448,3822,2110,0,81920
2019/10/16 21:52,6.03,0.503,93.467,0,0,0,1794711552,91770880,3325673472,3177766912,29562,677028,0,163840
2019/10/16 21:52,0.251,0.251,99.499,0,0,0,1794686976,91770880,3325689856,3177775104,2578,1216,0,0
2019/10/16 21:52,0.251,0,99.749,0,0,0,1794686976,91770880,3325689856,3177775104,4369,2448,0,16384
2019/10/16 21:52,0.251,0.251,99.499,0,0,0,1794560000,91770880,3325689856,3177902080,2904,2803,0,0
2019/10/16 21:52,0.5,0.5,98.5,0.5,0,0,1794695168,91770880,3325698048,3177758720,9751,6011,0,98304
2019/10/16 21:52,0.503,0,99.497,0,0,0,1794834432,91770880,3325702144,3177615360,3819,2523,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794834432,91770880,3325702144,3177615360,6189,6867,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794834432,91770880,3325702144,3177615360,5008,2608,0,16384
2019/10/16 21:52,0.5,0.25,99.25,0,0,0,1794834432,91770880,3325702144,3177615360,5062,7545,0,0
2019/10/16 21:52,0.252,0,99.496,0.252,0,0,1794834432,91770880,3325702144,3177615360,3113,3180,0,49152
2019/10/16 21:52,0.251,0.251,99.499,0,0,0,1794818048,91770880,3325702144,3177631744,3921,2175,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794785280,91770880,3325702144,3177664512,3112,1702,0,0
2019/10/16 21:52,0.251,0,99.499,0,0,0.251,1794785280,91770880,3325702144,3177664512,3113,1746,0,32768
2019/10/16 21:52,0.251,0.251,99.499,0,0,0,1794785280,91770880,3325702144,3177664512,3657,1869,0,0
2019/10/16 21:52,0.501,0,99.499,0,0,0,1794625536,91770880,3325702144,3177824256,4833,3072,0,16384
2019/10/16 21:52,0.252,0,99.496,0.252,0,0,1794609152,91770880,3325702144,3177840640,3886,2505,0,32768
2019/10/16 21:52,0.251,0.503,99.246,0,0,0,1794478080,91770880,3325706240,3177967616,4349,2211,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794478080,91770880,3325706240,3177967616,3691,2178,0,8192
2019/10/16 21:52,0.503,0.251,99.246,0,0,0,1794605056,91770880,3325706240,3177840640,3131,1719,0,0
2019/10/16 21:52,0.251,0.251,99.497,0,0,0,1794555904,91770880,3325706240,3177889792,3657,1853,0,0
