,0.608357616,,,,,,1780695881,,,,,30012.91391,,115898.1231
2019/10/16 21:58,0.251,0.251,99.499,0,0,0,1730818048,91770880,3325992960,3241340928,2586,1637,0,0
2019/10/16 21:58,0.501,0.251,99.248,0,0,0,1730818048,91770880,3325992960,3241340928,3130,1745,0,0
2019/10/16 21:58,0.501,0,98.997,0.501,0,0,1730818048,91770880,3325992960,3241340928,4217,2063,0,65536
2019/10/16 21:58,0.251,0.251,99.499,0,0,0,1730945024,91770880,3325992960,3241213952,3539,2330,0,8192
2019/10/16 21:58,0.251,0.251,99.499,0,0,0,1730945024,91770880,3325992960,3241213952,3130,1863,0,0
2019/10/16 21:59,0.5,0.25,99.25,0,0,0,1730985984,91770880,3325992960,3241172992,4349,2070,0,0
2019/10/16 21:59,0.503,0.251,99.246,0,0,0,1730985984,91770880,3325992960,3241172992,3212,2499,0,8192
2019/10/16 21:59,0.754,0.251,98.492,0.503,0,0,1730977792,91770880,3326001152,3241172992,25596,14069,0,303104
2019/10/16 21:59,0.251,0.251,99.499,0,0,0,1730953216,91770880,3326009344,3241189376,5008,2284,0,8192
2019/10/16 21:59,9.045,1.005,89.698,0,0,0.251,1760522240,91770880,3326021632,3211608064,28381,675349,0,172032
2019/10/16 21:59,0.251,0.251,99.499,0,0,0,1760661504,91770880,3326025728,3211464704,2076,2568,0,0
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1760661504,91770880,3326025728,3211464704,6038,3015,0,0
2019/10/16 21:59,0.499,0.499,98.504,0.499,0,0,1760661504,91770880,3326025728,3211464704,2360,2678,0,10813440
2019/10/16 21:59,0.756,0.252,98.992,0,0,0,1762770944,91770880,3326029824,3209351168,8049,4318,0,40960
2019/10/16 21:59,0.503,0.251,99.246,0,0,0,1762906112,91770880,3326038016,3209207808,5846,4054,0,0
2019/10/16 21:59,0.501,0.251,99.248,0,0,0,1762885632,91770880,3326042112,3209224192,5440,7235,0,0
2019/10/16 21:59,0.501,0.251,99.248,0,0,0,1762885632,91770880,3326042112,3209224192,3489,1745,0,0
2019/10/16 21:59,0.5,0.25,98.75,0.5,0,0,1762885632,91770880,3326042112,3209224192,5578,6102,0,245760
2019/10/16 21:59,0.503,0.251,99.246,0,0,0,1762885632,91770880,3326042112,3209224192,2579,1653,0,0
2019/10/16 21:59,0.75,0.25,99,0,0,0,1762852864,91770880,3326042112,3209256960,3387,2052,0,0
2019/10/16 21:59,0.251,0,99.749,0,0,0,1762836480,91770880,3326042112,3209273344,6389,3171,0,16384
2019/10/16 21:59,0.501,0.251,99.248,0,0,0,1762709504,91770880,3326042112,3209400320,2799,1653,0,0
2019/10/16 21:59,0,0.252,99.244,0.504,0,0,1762701312,91770880,3326050304,3209400320,3157,2071,0,286720
2019/10/16 21:59,0.501,0.251,99.248,0,0,0,1762684928,91770880,3326050304,3209416704,7197,7119,0,0
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1762668544,91770880,3326050304,3209433088,2711,1823,0,0
2019/10/16 21:59,0.501,0.251,98.997,0.251,0,0,1762668544,91770880,3326050304,3209433088,11186,5888,0,98304
2019/10/16 21:59,0.501,0.501,98.997,0,0,0,1762656256,91770880,3326062592,3209433088,19938,11379,0,147456
2019/10/16 21:59,3.283,0.505,96.212,0,0,0,1781972992,91770880,3326066688,3190112256,19817,559910,0,188416
2019/10/16 21:59,1.003,0.501,98.246,0.251,0,0,1788100608,91770880,3326078976,3183972352,9226,113889,0,73728
2019/10/16 21:59,0.251,0,99.749,0,0,0,1787990016,91770880,3326078976,3184082944,3702,1654,0,0
2019/10/16 21:59,0.25,0.5,99.25,0,0,0,1787981824,91770880,3326087168,3184082944,3826,2232,0,0
2019/10/16 21:59,0.504,0,99.496,0,0,0,1787981824,91770880,3326087168,3184082944,4746,3776,0,16384
2019/10/16 21:59,0.752,0.251,98.997,0,0,0,1788125184,91770880,3326087168,3183939584,8818,5780,0,24576
2019/10/16 21:59,0.501,0.251,98.997,0.251,0,0,1788133376,91770880,3326095360,3183923200,4121,3322,0,40960
2019/10/16 21:59,0.752,0,99.248,0,0,0,1788260352,91770880,3326095360,3183796224,5196,6292,0,0
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1788260352,91770880,3326095360,3183796224,4200,1961,0,0
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1788260352,91770880,3326095360,3183796224,4499,8864,0,0
2019/10/16 21:59,0.501,0.251,99.248,0,0,0,1788260352,91770880,3326095360,3183796224,3179,1811,0,0
2019/10/16 21:59,0.501,0.251,99.248,0,0,0,1788100608,91770880,3326095360,3183955968,4398,2159,0,0
2019/10/16 21:59,0.251,0.251,98.995,0.503,0,0,1790181376,91770880,3326095360,3181875200,2569,1637,0,57344
2019/10/16 21:59,0.5,0.25,99.25,0,0,0,1790181376,91770880,3326095360,3181875200,3113,1761,0,0
2019/10/16 21:59,0.251,0,99.749,0,0,0,1790164992,91770880,3326095360,3181891584,4200,1961,0,0
2019/10/16 21:59,0.251,0,99.499,0.251,0,0,1790148608,91770880,3326095360,3181907968,3875,2813,0,188416
2019/10/16 21:59,0.5,0.25,99.25,0,0,0,1790001152,91770880,3326099456,3182051328,3931,1861,0,0
2019/10/16 21:59,0,0,100,0,0,0,1790001152,91770880,3326099456,3182051328,5507,2553,0,0
2019/10/16 21:59,0.251,0.251,99.248,0.251,0,0,1789992960,91770880,3326099456,3182059520,2587,1936,0,90112
2019/10/16 21:59,0.501,0.251,99.248,0,0,0,1789988864,91770880,3326103552,3182059520,3113,1761,0,0
2019/10/16 21:59,0.503,0,99.497,0,0,0,1789988864,91770880,3326103552,3182059520,4200,1961,0,24576
2019/10/16 21:59,0.251,0.501,99.248,0,0,0,1789988864,91770880,3326103552,3182059520,2569,1653,0,0
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1789972480,91770880,3326103552,3182075904,4127,2464,0,8192
2019/10/16 21:59,0.25,0.25,99,0.25,0,0.25,1789968384,91770880,3326107648,3182075904,4200,1977,0,49152
2019/10/16 21:59,0.252,0,99.748,0,0,0,1789968384,91770880,3326107648,3182075904,2569,1653,0,0
2019/10/16 21:59,0.5,0.25,99.25,0,0,0,1789968384,91770880,3326107648,3182075904,3245,1811,0,16384
2019/10/16 21:59,1.008,0.504,98.237,0.252,0,0,1789956096,91770880,3326119936,3182075904,27586,15187,0,237568
2019/10/16 21:59,0.251,0.501,99.248,0,0,0,1789952000,91770880,3326124032,3182075904,3228,1894,0,8192
2019/10/16 21:59,7.789,0.754,91.457,0,0,0,1796677632,91770880,3326136320,3175337984,30925,678847,0,163840
2019/10/16 21:59,0.501,0.251,98.997,0.251,0,0,1796694016,91770880,3326144512,3175313408,3121,1237,0,90112
2019/10/16 21:59,0.503,0.251,99.246,0,0,0,1796567040,91770880,3326144512,3175440384,4462,2518,0,122880
2019/10/16 21:59,0.504,0,99.496,0,0,0,1796706304,91770880,3326148608,3175297024,4621,3938,0,32768
2019/10/16 21:59,0.5,0.5,99,0,0,0,1796722688,91770880,3326148608,3175280640,7937,4180,0,16384
2019/10/16 21:59,0.752,0.251,98.997,0,0,0,1796722688,91770880,3326148608,3175280640,6392,7246,0,0
2019/10/16 21:59,0.252,0,98.992,0.756,0,0,1796857856,91770880,3326156800,3175137280,3857,3486,0,49152
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1796857856,91770880,3326156800,3175137280,4377,1977,0,0
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1796857856,91770880,3326156800,3175137280,4519,8864,0,0
2019/10/16 21:59,0.251,0.251,99.497,0,0,0,1796857856,91770880,3326156800,3175137280,3113,1745,0,0
2019/10/16 22:00,0.5,0.5,99,0,0,0,1796681728,91770880,3326156800,3175313408,4464,2225,0,0
2019/10/16 22:00,0.5,0.5,99,0,0,0,1796661248,91770880,3326160896,3175329792,2569,1637,0,0
2019/10/16 22:00,0.251,0.251,99.248,0.251,0,0,1796534272,91770880,3326160896,3175456768,3113,1745,0,90112
2019/10/16 22:00,0.251,0.251,99.497,0,0,0,1796534272,91770880,3326160896,3175456768,4200,1977,0,0
2019/10/16 22:00,0.252,0,99.748,0,0,0,1796497408,91770880,3326164992,3175489536,3824,2681,0,16384
2019/10/16 22:00,0.5,0.5,99,0,0,0,1796493312,91770880,3326169088,3175489536,3865,2214,0,0
2019/10/16 22:00,0.252,0,99.748,0,0,0,1796476928,91770880,3326169088,3175505920,7318,7149,0,0
2019/10/16 22:00,0.5,0.25,99.25,0,0,0,1796476928,91770880,3326169088,3175505920,2587,1657,0,122880
2019/10/16 22:00,0.252,0,99.244,0.504,0,0,1796468736,91770880,3326169088,3175514112,3113,1761,0,73728
2019/10/16 22:00,0.251,0.251,99.499,0,0,0,1796468736,91770880,3326169088,3175514112,4200,1977,0,0
2019/10/16 22:00,0.501,0.251,99.248,0,0,0,1796468736,91770880,3326169088,3175514112,2569,1637,0,0
2019/10/16 22:00,0.503,0,99.497,0,0,0,1796460544,91770880,3326169088,3175522304,4087,2422,0,8192
2019/10/16 22:00,0.251,0.251,99.497,0,0,0,1796460544,91770880,3326169088,3175522304,4200,1977,0,57344
2019/10/16 22:00,0.501,0.251,99.248,0,0,0,1796460544,91770880,3326169088,3175522304,2569,2181,0,0
2019/10/16 22:00,0.251,0.251,98.747,0.752,0,0,1796460544,91770880,3326169088,3175522304,3287,1853,0,40960
2019/10/16 22:00,1.253,0.501,97.995,0,0,0.251,1796448256,91770880,3326181376,3175522304,27615,15189,0,229376
2019/10/16 22:00,3.266,0.503,96.231,0,0,0,1796628480,91770880,3326185472,3175337984,22215,563966,0,163840
2019/10/16 22:00,3.266,0.251,96.482,0,0,0,1796755456,91770880,3326201856,3175194624,9689,115121,0,57344
2019/10/16 22:00,0,0.501,99.499,0,0,0,1796755456,91770880,3326201856,3175194624,3702,1676,0,0
2019/10/16 22:00,0.5,0.25,99.25,0,0,0,1796624384,91770880,3326205952,3175321600,4786,4148,0,0
2019/10/16 22:00,0.503,0,98.744,0.754,0,0,1796620288,91770880,3326210048,3175321600,6911,3550,0,122880
2019/10/16 22:00,0.754,0.503,98.744,0,0,0,1796759552,91770880,3326214144,3175178240,5845,3917,0,0
2019/10/16 22:00,0.503,0,99.497,0,0,0,1796767744,91770880,3326222336,3175161856,5853,7874,0,32768
2019/10/16 22:00,0.25,0.5,99.25,0,0,0,1796767744,91770880,3326222336,3175161856,3375,1761,0,0
2019/10/16 22:00,0.251,0.251,99.497,0,0,0,1796767744,91770880,3326222336,3175161856,6150,7754,0,0
2019/10/16 22:00,0.252,0.252,98.992,0.504,0,0,1796767744,91770880,3326222336,3175161856,2569,3071,0,32768
2019/10/16 22:00,0.503,0.251,99.246,0,0,0,1796767744,91770880,3326222336,3175161856,3179,1827,0,0
2019/10/16 22:00,0.5,0.5,99,0,0,0,1796718592,91770880,3326222336,3175211008,4398,2159,0,106496
2019/10/16 22:00,0.251,0.251,99.499,0,0,0,1796591616,91770880,3326222336,3175337984,2569,1653,0,0
2019/10/16 22:00,0.503,0.251,99.246,0,0,0,1796640768,91770880,3326222336,3175288832,3113,1745,0,0
2019/10/16 22:00,0.501,0.251,99.248,0,0,0,1796591616,91770880,3326222336,3175337984,6395,3214,0,24576
2019/10/16 22:00,0.5,0.25,98.75,0.5,0,0,1796591616,91770880,3326222336,3175337984,2855,1785,0,90112
2019/10/16 22:00,0.251,0.251,99.499,0,0,0,1796546560,91770880,3326226432,3175378944,3279,2153,0,8192
2019/10/16 22:00,0.251,0.251,99.497,0,0,0,1796546560,91770880,3326226432,3175378944,5360,2476,0,0
2019/10/16 22:00,0.251,0.251,99.499,0,0,0,1796546560,91770880,3326226432,3175378944,2587,1637,0,0
2019/10/16 22:00,0.501,0.251,99.248,0,0,0,1796546560,91770880,3326226432,3175378944,3113,1745,0,0
2019/10/16 22:00,0.251,0.251,99.246,0.251,0,0,1796411392,91770880,3326226432,3175514112,4200,2505,0,57344
2019/10/16 22:00,0.251,0.501,99.248,0,0,0,1796411392,91770880,3326226432,3175514112,3541,2330,0,114688
2019/10/16 22:00,0.251,0,99.749,0,0,0,1796411392,91770880,3326226432,3175514112,3113,1761,0,0
2019/10/16 22:00,0.251,0.251,99.499,0,0,0,1796411392,91770880,3326226432,3175514112,4200,1961,0,0
2019/10/16 22:00,0.251,0.251,99.499,0,0,0,1796411392,91770880,3326226432,3175514112,2701,1703,0,0
2019/10/16 22:00,0.252,0.252,99.496,0,0,0,1796407296,91770880,3326230528,3175514112,25568,14684,0,204800
2019/10/16 22:00,0.499,0.249,98.504,0.748,0,0,1796395008,91770880,3326242816,3175514112,5767,2357,0,122880
2019/10/16 22:00,3.266,0.754,95.729,0,0,0.251,1796681728,91770880,3326259200,3175211008,30313,675924,0,180224
2019/10/16 22:00,0.25,0.25,99.5,0,0,0,1796694016,91770880,3326263296,3175194624,2076,2545,0,0
2019/10/16 22:00,0.251,0,99.749,0,0,0,1796694016,91770880,3326263296,3175194624,6038,3104,0,0
2019/10/16 22:00,0.251,0.503,99.246,0,0,0,1796567040,91770880,3326263296,3175321600,4201,3670,0,16384
2019/10/16 22:00,0.501,0.251,98.997,0.251,0,0,1796710400,91770880,3326263296,3175178240,6578,3327,0,139264
2019/10/16 22:00,0.503,0.251,99.246,0,0,0,1796706304,91770880,3326267392,3175178240,4944,2913,0,0
2019/10/16 22:00,0.748,0.249,99.002,0,0,0,1796718592,91770880,3326271488,3175161856,6751,8537,0,0
2019/10/16 22:00,0.503,0,99.497,0,0,0,1796718592,91770880,3326271488,3175161856,3289,1745,0,0
2019/10/16 22:00,0.251,0.251,99.497,0,0,0,1796718592,91770880,3326271488,3175161856,6150,9190,0,0
2019/10/16 22:00,0.25,0.25,99,0.5,0,0,1796718592,91770880,3326271488,3175161856,2569,1637,0,131072
2019/10/16 22:00,0.75,0.5,98.75,0,0,0,1796853760,91770880,3326279680,3175018496,3377,2025,0,0
2019/10/16 22:00,0.252,0.252,99.496,0,0,0,1796804608,91770880,3326279680,3175067648,4200,1961,0,0
2019/10/16 22:00,0.251,0.251,99.499,0,0,0,1796804608,91770880,3326279680,3175067648,2569,1637,0,0
2019/10/16 22:00,0.5,0.5,99,0,0,0,1796677632,91770880,3326279680,3175194624,3113,1745,0,0
2019/10/16 22:00,0.252,0.252,99.244,0.252,0,0,1796661248,91770880,3326279680,3175211008,6476,3214,0,106496
2019/10/16 22:00,0.75,0.25,99,0,0,0,1796657152,91770880,3326283776,3175211008,2780,1803,0,0
2019/10/16 22:00,0.25,0.5,99.25,0,0,0,1796513792,91770880,3326283776,3175354368,3031,2554,0,0
2019/10/16 22:01,0.252,0,99.748,0,0,0,1796501504,91770880,3326287872,3175362560,7187,7103,0,0
2019/10/16 22:01,0.501,2.506,96.992,0,0,0,1796923392,91770880,3326287872,3174940672,2587,1637,0,0
2019/10/16 22:01,0.503,0,99.497,0,0,0,1796923392,91770880,3326287872,3174940672,3113,1745,0,106496
2019/10/16 22:01,0.251,0.501,90.727,8.521,0,0,1796907008,91770880,3326287872,3174957056,4200,1977,0,65536
2019/10/16 22:01,0.251,0.251,99.497,0,0,0,1796898816,91770880,3326287872,3174965248,3543,2330,0,8192
2019/10/16 22:01,0.503,0,99.497,0,0,0,1796898816,91770880,3326287872,3174965248,3113,1761,0,0
2019/10/16 22:01,0.251,0.251,99.499,0,0,0,1796898816,91770880,3326287872,3174965248,4200,1961,0,0
2019/10/16 22:01,0.251,0.501,99.248,0,0,0,1796882432,91770880,3326287872,3174981632,2701,1703,0,106496
2019/10/16 22:01,1.003,0.251,98.496,0.251,0,0,1796988928,91770880,3326291968,3174871040,27177,15190,0,237568
2019/10/16 22:01,0.503,0.251,98.995,0.251,0,0,1796976640,91770880,3326304256,3174871040,4778,2329,0,98304
2019/10/16 22:01,3.258,0.752,95.739,0,0,0.251,1796976640,91770880,3326304256,3174871040,26110,666333,0,163840
